id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6340928-B1,Emergency assistance system using bluetooth technology ,Trw Inc.,Roger A. McCurdy,6/22/2000,6/22/2000,1/22/2002,1/22/2002,https://patents.google.com/patent/US6340928B1/en,https://patentimages.storage.googleapis.com/b9/06/71/91655854e343b3/US06340928-20020122-D00000.png
US-7124413-B1,Framework for integrating existing and new information technology applications and systems ,Accenture Llp,"Dirk M. Klemm, Richard A. Chang",11/3/1999,11/3/2000,10/17/2006,10/17/2006,https://patents.google.com/patent/US7124413B1/en,https://patentimages.storage.googleapis.com/US7124413B1/US07124413-20061017-D00000.png
US-6794718-B2,High mobility crystalline planes in double-gate CMOS technology ,International Business Machines Corporation,"Edward J. Nowak, BethAnn Rainey",12/19/2002,12/19/2002,9/21/2004,9/21/2004,https://patents.google.com/patent/US6794718B2/en,https://patentimages.storage.googleapis.com/12/77/db/c2ad3b5bad12e5/US06794718-20040921-D00000.png
US-6614384-B2,System and method for detecting an intruder using impulse radio technology ,Time Domain Corporation,"David J. Hall, Scott M. Yano, Hans G. Schantz",9/14/2000,9/14/2001,9/2/2003,9/2/2003,https://patents.google.com/patent/US6614384B2/en,https://patentimages.storage.googleapis.com/ed/d5/23/3a9a254f0fb23f/US06614384-20030902-D00000.png
US-7360198-B2,Technology dependent transformations for CMOS in digital design synthesis ,"Amar Pal Singh Rana, Nirmal Singh","Amar Pal Singh Rana, Nirmal Singh",6/17/2002,11/22/2005,4/15/2008,4/15/2008,https://patents.google.com/patent/US7360198B2/en,https://patentimages.storage.googleapis.com/US7360198B2/US07360198-20080415-D00000.png
US-5074947-A,Flip chip technology using electrically conductive polymers and dielectrics ,"Epoxy Technology, Inc.","Richard H. Estes, Frank W. Kulesza",12/18/1989,12/18/1989,12/24/1991,12/24/1991,https://patents.google.com/patent/US5074947A/en,https://patentimages.storage.googleapis.com/pages/US5074947-1.png
US-5382784-A,Hand-held dual technology identification tag reading head ,Indala Corporation,Noel H. Eberhardt,2/8/1993,2/8/1993,1/17/1995,1/17/1995,https://patents.google.com/patent/US5382784A/en,https://patentimages.storage.googleapis.com/pages/US5382784-1.png
US-7411489-B1,Self-adjusting dual technology occupancy sensor system and method ,"Cooper Wiring Devices, Inc.","Brian E. Elwell, James D. Himonas",12/29/1999,7/1/2005,8/12/2008,8/12/2008,https://patents.google.com/patent/US7411489B1/en,https://patentimages.storage.googleapis.com/US7411489B1/US07411489-20080812-D00000.png
US-4609986-A,Programmable logic array device using EPROM technology ,Altera Corporation,"Robert F. Hartmann, Yiu-Fai Chan, Robert Frankovich, Jung-Hsing Ou",6/14/1984,6/14/1984,9/2/1986,9/2/1986,https://patents.google.com/patent/US4609986A/en,https://patentimages.storage.googleapis.com/pages/US4609986-1.png
US-6884085-B1,Raised Serial Advanced Technology Attachment (SATA) connector for high-density mounting on a printed circuit board (PCB) ,"Western Digital Technologies, Inc.",Marc B. Goldstone,6/27/2003,6/27/2003,4/26/2005,4/26/2005,https://patents.google.com/patent/US6884085B1/en,https://patentimages.storage.googleapis.com/US6884085B1/US06884085-20050426-D00000.png
US-6489893-B1,System and method for tracking and monitoring prisoners using impulse radio technology ,Time Domain Corporation,"James L. Richards, Larry W. Fullerton, Donald A. Kelly, David C. Meigs, Timothy T. Payment, James S. Finn, William J. Tucker, William D. Welch, Jr.",3/23/1998,11/10/2000,12/3/2002,12/3/2002,https://patents.google.com/patent/US6489893B1/en,https://patentimages.storage.googleapis.com/41/fd/ba/b069da02e1fce9/US06489893-20021203-D00000.png
US-8120069-B2,Stratified photodiode for high resolution CMOS image sensor implemented with STI technology ,Intellectual Ventures Ii Llc,Jaroslav Hynecek,12/29/2005,10/29/2009,2/21/2012,2/21/2012,https://patents.google.com/patent/US8120069B2/en,https://patentimages.storage.googleapis.com/ad/f9/95/c40f11f5ddeda4/US08120069-20120221-D00000.png
US-7054296-B1,Wireless local area network (WLAN) technology and applications including techniques of universal frequency translation ,"Parkervision, Inc.","David F. Sorrells, Michael J. Bultman, Robert W. Cook, Richard C. Looke, Charley D. Moses, Jr., Gregory S. Rawlins, Michael W. Rawlins",8/4/1999,8/4/2000,5/30/2006,5/30/2006,https://patents.google.com/patent/US7054296B1/en,
US-5561071-A,DNA and DNA technology for the construction of networks to be used in chip construction and chip production (DNA-chips) ,"Hollenberg; Cornelis P., Di Mauro; Ernesto","Cornelis P. Hollenberg, Ernesto di Mauro",7/24/1989,9/25/1995,10/1/1996,10/1/1996,https://patents.google.com/patent/US5561071A/en,https://patentimages.storage.googleapis.com/pages/US5561071-2.png
US-5446311-A,High-Q inductors in silicon technology without expensive metalization ,International Business Machines Corporation,"John E. Ewen, Saila Ponnapalli, Mehmet Soyuer",9/16/1994,9/16/1994,8/29/1995,8/29/1995,https://patents.google.com/patent/US5446311A/en,https://patentimages.storage.googleapis.com/pages/US5446311-1.png
US-5767578-A,Surface mount and flip chip technology with diamond film passivation for total integated circuit isolation ,Siliconix Incorporated,"Mike F. Chang, King Owyang, Fwu-Iuan Hshieh, Yueh-Se Ho, Jowei Dun, Hans-Jurgen Fusser, Reinhard Zachai",10/12/1994,4/19/1996,6/16/1998,6/16/1998,https://patents.google.com/patent/US5767578A/en,https://patentimages.storage.googleapis.com/pages/US5767578-1.png
US-5497337-A,Method for designing high-Q inductors in silicon technology without expensive metalization ,International Business Machines Corporation,"Saila Ponnapalli, Mehmet Soyuer, John F. Ewen",10/21/1994,10/21/1994,3/5/1996,3/5/1996,https://patents.google.com/patent/US5497337A/en,https://patentimages.storage.googleapis.com/pages/US5497337-2.png
US-6037649-A,Three-dimension inductor structure in integrated circuit technology ,Winbond Electronics Corp.,Ping Liou,4/1/1999,4/1/1999,3/14/2000,3/14/2000,https://patents.google.com/patent/US6037649A/en,https://patentimages.storage.googleapis.com/pages/US6037649-1.png
US-5900623-A,Active pixel sensor using CMOS technology with reverse biased photodiodes ,"Chrontel, Inc.","Randy P.L. Tsang, Lawrence Tze-Leung Tse, Timothy J. Donovan, King Cheung Yen",8/11/1997,8/11/1997,5/4/1999,5/4/1999,https://patents.google.com/patent/US5900623A/en,https://patentimages.storage.googleapis.com/pages/US5900623-1.png
US-6611878-B2,Method and apparatus for software technology injection for operating systems which assign separate process address spaces ,International Business Machines Corporation,"Mario E. De Armas, Edward D. Shockley",11/8/1996,11/8/1996,8/26/2003,8/26/2003,https://patents.google.com/patent/US6611878B2/en,https://patentimages.storage.googleapis.com/99/87/39/4d743a11d4d7d1/US06611878-20030826-D00000.png
US-6254602-B1,Advanced coupling device using shape-memory technology ,"Sdgi Holdings, Inc.",Jeff R. Justis,5/28/1999,9/29/1999,7/3/2001,7/3/2001,https://patents.google.com/patent/US6254602B1/en,https://patentimages.storage.googleapis.com/c0/2a/e1/e6e95f596aa1b3/US06254602-20010703-D00000.png
US-5576250-A,Process for the production of accelerometers using silicon on insulator technology ,Commissariat A L'energie Atomique,"Bernard Diem, Marie-Therese Delaye",12/28/1992,12/27/1993,11/19/1996,11/19/1996,https://patents.google.com/patent/US5576250A/en,https://patentimages.storage.googleapis.com/pages/US5576250-1.png
US-7161934-B2,Satellite based content distribution system using IP multicast technology ,Intelsat,"Luiz Buchsbaum, Tokuo Oishi, Shailesh Jhugroo",3/21/2001,3/21/2001,1/9/2007,1/9/2007,https://patents.google.com/patent/US7161934B2/en,https://patentimages.storage.googleapis.com/77/b1/02/878d5f47eab182/US07161934-20070109-D00002.png
US-6496203-B1,Standardized and application-independent graphical user interface components implemented with web technology ,Microsoft Corporation,"Christian Beaumont, Gregory S Lindhorst, Stephen J. Millet, James F. Springfield, Victor A. Stone",5/27/1998,5/27/1998,12/17/2002,12/17/2002,https://patents.google.com/patent/US6496203B1/en,https://patentimages.storage.googleapis.com/51/4a/b6/4f9dc7063f36b4/US06496203-20021217-D00000.png
US-6466125-B1,System and method using impulse radio technology to track and monitor people needing health care ,Time Domain Corporation,"James L. Richards, Larry W. Fullerton, Donald A. Kelly, David C. Meigs, Timothy T. Payment, James S. Finn, William J. Tucker, William D. Welch, Jr.",3/23/1998,11/10/2000,10/15/2002,10/15/2002,https://patents.google.com/patent/US6466125B1/en,https://patentimages.storage.googleapis.com/0c/0c/44/529dbd54bcc682/US06466125-20021015-D00000.png
US-6980725-B1,Space reuse during technology upgrade in a protection area of an outdoor enclosure ,"Calix Networks, Inc.",Paul D. Swieconek,4/30/2002,4/30/2002,12/27/2005,12/27/2005,https://patents.google.com/patent/US6980725B1/en,https://patentimages.storage.googleapis.com/US6980725B1/US06980725-20051227-D00000.png
US-5189393-A,Dual technology motion sensor ,The Watt Stopper Inc.,Charles C. Hu,6/7/1991,6/7/1991,2/23/1993,2/23/1993,https://patents.google.com/patent/US5189393A/en,https://patentimages.storage.googleapis.com/pages/US5189393-1.png
US-6210413-B1,Connecting apparatus using shape-memory technology ,"Sdgi Holdings, Inc.","Jeff R. Justis, Michael C. Sherman",4/23/1999,9/29/1999,4/3/2001,4/3/2001,https://patents.google.com/patent/US6210413B1/en,https://patentimages.storage.googleapis.com/ca/d9/d1/81695f6672fb41/US06210413-20010403-D00000.png
US-5858567-A,Fuel cells employing integrated fluid management platelet technology ,H Power Corporation,"Reginald G. Spear, Jr., H. Harry Mueggenberg, Rex Hodge",10/12/1994,3/8/1996,1/12/1999,1/12/1999,https://patents.google.com/patent/US5858567A/en,https://patentimages.storage.googleapis.com/pages/US5858567-1.png
US-6501983-B1,"Implantable myocardial ischemia detection, indication and action technology ","Infinite Biomedical Technologies, Llc","Ananth Natarajan, Nitish V. Thakor",8/7/1998,8/6/1999,12/31/2002,12/31/2002,https://patents.google.com/patent/US6501983B1/en,https://patentimages.storage.googleapis.com/fb/53/83/c1787c63efd5f6/US06501983-20021231-D00000.png
US-7610328-B2,Methods and apparatus for a multi-technology subscriber base for global roaming ,Alcatel-Lucent Usa Inc.,"Oliver Haase, Kazutaka Murakami, Ming Xiong",1/23/2002,1/23/2003,10/27/2009,10/27/2009,https://patents.google.com/patent/US7610328B2/en,https://patentimages.storage.googleapis.com/US7610328B2/US07610328-20091027-D00000.png
US-8374821-B2,Thermal powerline rating and clearance analysis using thermal imaging technology ,"Utility Risk Management Corporation, Llc","Adam Robert Rousselle, Vesa Johannes Lepppanen, Kevin BRZYS, Hugh Andrew Clymer, Dawn Marie SMITH",12/22/2010,8/18/2011,2/12/2013,2/12/2013,https://patents.google.com/patent/US8374821B2/en,https://patentimages.storage.googleapis.com/fc/b0/64/f87e64a91a9660/US08374821-20130212-D00000.png
US-7130807-B1,Technology sharing during demand and supply planning in a network-based supply chain environment ,Accenture Llp,Michael G. Mikurak,11/22/1999,11/22/1999,10/31/2006,10/31/2006,https://patents.google.com/patent/US7130807B1/en,
US-6106569-A,Method of developing a software system using object oriented technology ,International Business Machines Corporation,"Kathryn Ann Bohrer, James E. Carey, Brent A. Carlson, Timothy Graser, Anders Nilsson, John M. Vlissides",8/14/1997,3/11/1998,8/22/2000,8/22/2000,https://patents.google.com/patent/US6106569A/en,https://patentimages.storage.googleapis.com/pages/US6106569-1.png
US-6462371-B1,Films doped with carbon for use in integrated circuit technology ,Micron Technology Inc.,"Ronald A. Weimer, John T. Moore",11/24/1998,1/13/1999,10/8/2002,10/8/2002,https://patents.google.com/patent/US6462371B1/en,https://patentimages.storage.googleapis.com/80/17/c5/d287058f5cab1f/US06462371-20021008-D00000.png
US-6832929-B2,Robust serial advanced technology attachment (SATA) PCB connector ,"Western Digital Technologies, Inc.","William W. Garrett, Marc B. Goldstone, Dalwinder Singh, Colin W. Morgan, Mark A. Baskovich",11/15/2002,11/15/2002,12/21/2004,12/21/2004,https://patents.google.com/patent/US6832929B2/en,https://patentimages.storage.googleapis.com/12/34/f3/c76471794ae979/US06832929-20041221-D00000.png
US-5265327-A,Microchannel plate technology ,"Faris Sadeg M, Kanti Jain","Sadeg M. Faris, Kanti Jain",9/13/1991,9/13/1991,11/30/1993,11/30/1993,https://patents.google.com/patent/US5265327A/en,https://patentimages.storage.googleapis.com/pages/US5265327-1.png
US-5987513-A,Network management using browser-based technology ,Wipro Limited,"Narayanan Prithviraj, Mandayam Thondanur Raghunath, Vijaya Rao Verma, Harihara Vinayakaram Natarajan, Harindranath Prema Ravindram Nair, Karthik Gargi, Godbole Santosh Shashikant, Viji Kakkattu Ravindran",2/19/1997,5/6/1997,11/16/1999,11/16/1999,https://patents.google.com/patent/US5987513A/en,https://patentimages.storage.googleapis.com/pages/US5987513-1.png
US-6811427-B2,Robust serial advanced technology attachment (SATA) cable connector ,"Western Digital Technologies, Inc.","William W. Garrett, Marc B. Goldstone, Dalwinder Singh, Colin W. Morgan, Mark A. Baskovich",11/15/2002,11/15/2002,11/2/2004,11/2/2004,https://patents.google.com/patent/US6811427B2/en,https://patentimages.storage.googleapis.com/51/a4/a5/e2c209fd99a1d5/US06811427-20041102-D00000.png
US-4884115-A,Basic cell for a gate array arrangement in CMOS Technology ,Siemens Aktiengesellschaft,"Petra Michel, Martin Geiger",2/27/1987,2/4/1988,11/28/1989,11/28/1989,https://patents.google.com/patent/US4884115A/en,https://patentimages.storage.googleapis.com/pages/US4884115-1.png
US-5953729-A,Using sparse file technology to stage data that will then be stored in remote storage ,Microsoft Corporation,"Luis Felipe Cabrera, Stefan R. Steiner",12/23/1997,12/23/1997,9/14/1999,9/14/1999,https://patents.google.com/patent/US5953729A/en,https://patentimages.storage.googleapis.com/pages/US5953729-2.png
US-6415978-B1,Multiple technology data reader for bar code labels and RFID tags ,"Psc Scanning, Inc.",Clarke W. McAllister,5/3/1999,5/3/1999,7/9/2002,7/9/2002,https://patents.google.com/patent/US6415978B1/en,https://patentimages.storage.googleapis.com/4f/c9/4a/3d5742815f5d8e/US06415978-20020709-D00000.png
US-6912389-B2,Interworking and interoperability of GPRS systems with systems of other technology families ,Lucent Technologies Inc.,"Penny Lynne Bright, Douglas Harold Rollender, Kamal K. Verma",1/12/2001,5/31/2001,6/28/2005,6/28/2005,https://patents.google.com/patent/US6912389B2/en,https://patentimages.storage.googleapis.com/92/4b/7f/6ce9b1ec3a4c44/US06912389-20050628-D00000.png
US-5474931-A,Media concentrate technology ,"Life Technologies, Inc.","Dennis M. DiSorbo, David W. Jayme",6/17/1991,9/21/1993,12/12/1995,12/12/1995,https://patents.google.com/patent/US5474931A/en,https://patentimages.storage.googleapis.com/pages/US5474931-1.png
US-5289558-A,Switching assembly for glass fiber cables of the telecommunication and data technology ,Krone Aktiengesellshaft,"Heide Teichler, Gerd Richter, Gunter Hegner, Volker Roseler, Lutz Biederstedt",10/5/1991,10/2/1992,2/22/1994,2/22/1994,https://patents.google.com/patent/US5289558A/en,https://patentimages.storage.googleapis.com/pages/US5289558-1.png
US-5573965-A,Method of fabricating semiconductor devices and integrated circuits using sidewall spacer technology ,Lucent Technologies Inc.,"Min-Liang Chen, Sailesh Chittipeddi, Taeho Kook, Richard A. Powell, Pradip K. Roy",3/27/1991,12/17/1993,11/12/1996,11/12/1996,https://patents.google.com/patent/US5573965A/en,https://patentimages.storage.googleapis.com/pages/US5573965-1.png
US-7634662-B2,Method for incorporating facial recognition technology in a multimedia surveillance system ,Monroe David A,David A. Monroe,11/21/2002,11/21/2003,12/15/2009,12/15/2009,https://patents.google.com/patent/US7634662B2/en,https://patentimages.storage.googleapis.com/US7634662B2/US07634662-20091215-D00000.png
US-5003487-A,Method and apparatus for performing timing correction transformations on a technology-independent logic model during logic synthesis ,International Business Machines Corporation,"Anthony D. Drumm, Randall C. Itskin, Kenneth W. Todd",6/28/1988,6/28/1988,3/26/1991,3/26/1991,https://patents.google.com/patent/US5003487A/en,https://patentimages.storage.googleapis.com/pages/US5003487-1.png
US-5485027-A,Isolated DMOS IC technology ,Siliconix Incorporated,"Richard K. Williams, Richard A. Blanchard",11/8/1988,6/24/1992,1/16/1996,1/16/1996,https://patents.google.com/patent/US5485027A/en,https://patentimages.storage.googleapis.com/pages/US5485027-1.png
US-6478229-B1,Packaging tape with radio frequency identification technology ,Harvey Epstein,Harvey Epstein,3/14/2000,3/14/2000,11/12/2002,11/12/2002,https://patents.google.com/patent/US6478229B1/en,https://patentimages.storage.googleapis.com/67/3d/72/3e6ec7b6ea8d95/US06478229-20021112-D00000.png
US-7291560-B2,Method of production pitch fractionizations in semiconductor technology ,Infineon Technologies Ag,"Stefano Parascandola, Dirk Caspary",8/1/2005,8/1/2005,11/6/2007,11/6/2007,https://patents.google.com/patent/US7291560B2/en,https://patentimages.storage.googleapis.com/US7291560B2/US07291560-20071106-D00000.png
US-7311702-B2,Ablation technology for catheter based delivery systems ,"Std Manufacturing, Inc.","Steven J. Tallarida, Scott M. Epstein, Kenneth Eliasen, Steven Ek",1/18/2002,1/21/2003,12/25/2007,12/25/2007,https://patents.google.com/patent/US7311702B2/en,https://patentimages.storage.googleapis.com/US7311702B2/US07311702-20071225-D00000.png
US-3233125-A,Transistor technology ,Trw Semiconductors Inc,James L Buie,1/8/1963,4/23/1963,2/1/1966,2/1/1966,https://patents.google.com/patent/US3233125A/en,https://patentimages.storage.googleapis.com/pages/US3233125-0.png
US-6583015-B2,Gate technology for strained surface channel and strained buried channel MOSFET devices ,Amberwave Systems Corporation,"Eugene A. Fitzgerald, Richard Hammond, Matthew Currie",8/7/2000,8/6/2001,6/24/2003,6/24/2003,https://patents.google.com/patent/US6583015B2/en,https://patentimages.storage.googleapis.com/0f/b5/53/5363a92dd15fda/US06583015-20030624-D00000.png
US-5862481-A,Inter-technology roaming proxy ,Northern Telecom Limited,"Sanjay Kulkarni, Samir N. Kaji, Susan Iskra, Jin Chen, James G. Bender, Ho Bao, Okan Azmak",4/8/1996,4/8/1996,1/19/1999,1/19/1999,https://patents.google.com/patent/US5862481A/en,https://patentimages.storage.googleapis.com/pages/US5862481-1.png
US-5775792-A,Localized illumination using TIR technology ,"Siemens Microelectronics, Inc.",Lynn Wiese,6/29/1995,9/15/1997,7/7/1998,7/7/1998,https://patents.google.com/patent/US5775792A/en,https://patentimages.storage.googleapis.com/pages/US5775792-1.png
US-5137461-A,Separable electrical connection technology ,International Business Machines Corporation,"Perminder S. Bindra, Jerome J. Cuomo, Thomas P. Gall, Anthony P. Ingraham, Sung K. Kang, Jungihl Kim, Paul Lauro, David N. Light, Voya R. Markovich, Ekkehard F. Miersch, Jaynal A. Molla, Douglas O. Powell, John J. Ritsko, George J. Saxenmeyer, Jr., Jack A. Varcoe, George F. Walker",6/21/1988,10/30/1990,8/11/1992,8/11/1992,https://patents.google.com/patent/US5137461A/en,https://patentimages.storage.googleapis.com/pages/US5137461-2.png
US-5951896-A,Rapid thermal processing heater technology and method of use ,"Micro C Technologies, Inc.",Imad Mahawili,12/4/1996,12/4/1996,9/14/1999,9/14/1999,https://patents.google.com/patent/US5951896A/en,https://patentimages.storage.googleapis.com/pages/US5951896-1.png
