search URL:,https://patents.google.com/?q=%28computer+science%29&language=ENGLISH&oq=%28computer+science%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5946673-A,Computer implemented machine learning and control system ,"Francone; Frank D., Nordin; Peter, Banzhaf; Wolfgang","Frank D. Francone, Peter Nordin, Wolfgang Banzhaf",1996-07-12,1996-07-12,1999-08-31,1999-08-31,https://patents.google.com/patent/US5946673A/en,https://patentimages.storage.googleapis.com/pages/US5946673-10.png
US-2003101278-A1,System and method for directing clients to optimal servers in computer networks ,"J.J. Garcia-Luna-Aceves, Srinivas Vutukury","J.J. Garcia-Luna-Aceves, Srinivas Vutukury",2000-03-16,2002-09-10,2003-05-29,,https://patents.google.com/patent/US20030101278A1/en,https://patentimages.storage.googleapis.com/d0/9a/70/9c734db1c8a419/US20030101278A1-20030529-D00000.png
US-5144659-A,Computer file protection system ,Richard P. Jones,Richard P. Jones,1989-04-19,1989-04-19,1992-09-01,1992-09-01,https://patents.google.com/patent/US5144659A/en,https://patentimages.storage.googleapis.com/pages/US5144659-1.png
US-7853937-B2,"Object-oriented, parallel language, method of programming and multi-processor computer ",Slawomir Adam Janczewski,Slawomir Adam Janczewski,2005-11-07,2005-11-25,2010-12-14,2010-12-14,https://patents.google.com/patent/US7853937B2/en,https://patentimages.storage.googleapis.com/d7/c9/b0/3132105253ca92/US07853937-20101214-D00000.png
US-5748966-A,Type error checker for type-free or polymorphic computer language ,The Trustees Of The University Of Pennsylvania,Yoshikazu Sato,1994-12-30,1994-12-30,1998-05-05,1998-05-05,https://patents.google.com/patent/US5748966A/en,https://patentimages.storage.googleapis.com/pages/US5748966-10.png
US-6466962-B2,System and method for supporting real-time computing within general purpose operating systems ,International Business Machines Corporation,Gregory Bollella,1995-06-07,1995-06-07,2002-10-15,2002-10-15,https://patents.google.com/patent/US6466962B2/en,https://patentimages.storage.googleapis.com/d2/5d/c8/98c9872fadc920/US06466962-20021015-D00000.png
US-2004103108-A1,Method and computer-based sytem for non-probabilistic hypothesis generation and verification ,"Leonid Andreev, Dmitry Andreev","Leonid Andreev, Dmitry Andreev",2000-09-05,2003-11-17,2004-05-27,,https://patents.google.com/patent/US20040103108A1/en,https://patentimages.storage.googleapis.com/38/d8/34/adff5d4d1e2df8/US20040103108A1-20040527-D00000.png
US-5867397-A,Method and apparatus for automated design of complex structures using genetic programming ,John R. Koza,"John R. Koza, Forrest H. Bennett, III, David Andre",1996-02-20,1996-02-20,1999-02-02,1999-02-02,https://patents.google.com/patent/US5867397A/en,https://patentimages.storage.googleapis.com/pages/US5867397-10.png
US-5982390-A,Controlling personality manifestations by objects in a computer-assisted animation environment ,Stan Stoneking,"Stan Stoneking, Brian C. Fries",1996-03-25,1997-03-24,1999-11-09,1999-11-09,https://patents.google.com/patent/US5982390A/en,https://patentimages.storage.googleapis.com/pages/US5982390-10.png
US-6065857-A,Computer readable medium for managing and distributing design and manufacturing information throughout a sheet metal production facility ,"Amadasoft America, Inc.","Kensuke Hazama, Yearn-Tzuo Hwang, Satoshi Sakai",1996-05-06,1998-09-25,2000-05-23,2000-05-23,https://patents.google.com/patent/US6065857A/en,https://patentimages.storage.googleapis.com/pages/US6065857-10.png
US-5517642-A,Inferencing production control computer system ,"International Business Machines, Inc.","John D. Bezek, Peter M. Kogge",1990-11-13,1994-12-14,1996-05-14,1996-05-14,https://patents.google.com/patent/US5517642A/en,https://patentimages.storage.googleapis.com/pages/US5517642-1.png
US-8924389-B2,Computer-implemented systems and methods for comparing and associating objects ,Palantir Technologies Inc.,"Mark Elliot, Allen Chang",2013-03-15,2013-12-24,2014-12-30,2014-12-30,https://patents.google.com/patent/US8924389B2/en,https://patentimages.storage.googleapis.com/92/06/6f/4aac194c72506c/US08924389-20141230-D00000.png
US-6370681-B1,Computer system and computer implemented process for representing software system descriptions and for generating executable computer programs and computer system configurations from software system descriptions ,Massachusetts Institute Of Technology,"Chrysanthos Nicholas Dellarocas, Thomas W. Malone",1996-03-19,1997-10-28,2002-04-09,2002-04-09,https://patents.google.com/patent/US6370681B1/en,https://patentimages.storage.googleapis.com/af/bb/f6/ce52637c6a8595/US06370681-20020409-D00000.png
US-6795966-B1,"Mechanism for restoring, porting, replicating and checkpointing computer systems using state extraction ","Vmware, Inc.","Beng-Hong Lim, Edouard Bugnion, Scott W. Devine",1998-05-15,2000-02-04,2004-09-21,2004-09-21,https://patents.google.com/patent/US6795966B1/en,https://patentimages.storage.googleapis.com/5a/b0/88/46027e9dffb004/US06795966-20040921-D00000.png
US-6961941-B1,Computer configuration for resource management in systems including a virtual machine ,"Vmware, Inc.","Michael Nelson, Scott W. Devine, Beng-Hong Lim",2001-06-08,2001-06-08,2005-11-01,2005-11-01,https://patents.google.com/patent/US6961941B1/en,https://patentimages.storage.googleapis.com/US6961941B1/US06961941-20051101-D00000.png
US-5347477-A,Pen-based form computer ,Jack Lee,Jack Lee,1992-01-28,1993-03-02,1994-09-13,1994-09-13,https://patents.google.com/patent/US5347477A/en,https://patentimages.storage.googleapis.com/pages/US5347477-1.png
US-2012278477-A1,"Methods, systems, and computer program products for network server performance anomaly detection ",The University Of North Carolina At Chapel Hill,"Jeffrey Terrell, Kevin Jeffay, Frank Donelson Smith, Robert Broadhurst",2009-04-08,2010-04-08,2012-11-01,,https://patents.google.com/patent/US20120278477A1/en,https://patentimages.storage.googleapis.com/cf/60/a0/d5a35a018a1943/US20120278477A1-20121101-D00000.png
US-6629065-B1,Methods and apparata for rapid computer-aided design of objects in virtual reality and other environments ,Wisconsin Alumni Research Foundation,"Rajit Gadh, Tushar H. Dani",1998-09-30,1999-09-30,2003-09-30,2003-09-30,https://patents.google.com/patent/US6629065B1/en,https://patentimages.storage.googleapis.com/af/20/d1/6b531bf8b056f1/US06629065-20030930-D00000.png
US-6421612-B1,"System, method and computer program product for identifying chemical compounds having desired properties ",3-Dimensional Pharmaceuticals Inc.,"Dimitris K. Agrafiotis, Roger F. Bone, Francis R. Salemme, Richard M. Soll",1996-11-04,1997-11-04,2002-07-16,2002-07-16,https://patents.google.com/patent/US6421612B1/en,https://patentimages.storage.googleapis.com/07/72/b7/703559af09be76/US06421612-20020716-D00001.png
US-7945952-B1,Methods and apparatuses for presenting challenges to tell humans and computers apart ,Google Inc.,Reza Behforooz,2005-06-30,2005-06-30,2011-05-17,2011-05-17,https://patents.google.com/patent/US7945952B1/en,https://patentimages.storage.googleapis.com/US7945952B1/US07945952-20110517-D00000.png
US-5946674-A,Turing complete computer implemented machine learning method and system ,"Nordin; Peter, Banzhaf; Wolfgang","Peter Nordin, Wolfgang Banzhaf",1996-07-12,1998-06-29,1999-08-31,1999-08-31,https://patents.google.com/patent/US5946674A/en,https://patentimages.storage.googleapis.com/pages/US5946674-1.png
US-2011283256-A1,"Method, computer program product, and system for non-blocking dynamic update of statically typed class-based object-oriented software ",Syddansk Universitet,"Allan Raundahl Gregersen, Michael Rasmussen, Bo Norregaard Jorgensen",2009-12-18,2010-11-16,2011-11-17,,https://patents.google.com/patent/US20110283256A1/en,https://patentimages.storage.googleapis.com/ae/1a/49/2e5297d649ca5b/US20110283256A1-20111117-D00000.png
US-2004055004-A1,Method for efficient process state transfer between two computers using data transfer mechanisms embedded to the migration-enabled process ,"Xian-He Sun, Kasidit Chanchio","Xian-He Sun, Kasidit Chanchio",2002-04-30,2003-04-08,2004-03-18,,https://patents.google.com/patent/US20040055004A1/en,https://patentimages.storage.googleapis.com/20/79/fe/3979a4aaf17eec/US20040055004A1-20040318-D00000.png
US-2005285822-A1,"High-performance emissive display device for computers, information appliances, and entertainment systems ","Damoder Reddy, Naugler Walter E","Damoder Reddy, Walter Naugler",2004-06-29,2004-12-17,2005-12-29,,https://patents.google.com/patent/US20050285822A1/en,https://patentimages.storage.googleapis.com/47/4b/77/a2bac69eb48fd8/US20050285822A1-20051229-D00000.png
US-8010938-B2,Computer method and system for pattern specification using meta-model of a target domain ,International Business Machines Corporation,Maged E. Elaasar,2006-11-27,2006-11-27,2011-08-30,2011-08-30,https://patents.google.com/patent/US8010938B2/en,https://patentimages.storage.googleapis.com/0e/82/21/07c38a11dd4e1f/US08010938-20110830-D00000.png
US-2010281166-A1,Software Platform and System for Grid Computing ,Manjrasoft Pty Ltd,"Rajkumar Buyya, Srikumar Venugopal, Xingchen Chu, Krishna Nadiminti",2007-11-09,2008-11-07,2010-11-04,,https://patents.google.com/patent/US20100281166A1/en,https://patentimages.storage.googleapis.com/fd/dc/eb/e770516cea568d/US20100281166A1-20101104-D00000.png
US-2006165040-A1,"System, method, computer program products, standards, SOA infrastructure, search algorithm and a business method thereof for AI enabled information communication and computation (ICC) framework (NetAlter) operated by NetAlter Operating System (NOS) in terms of NetAlter Service Browser (NSB) to device alternative to internet and enterprise & social communication framework engrossing universally distributed grid supercomputing and peer to peer framework ","Rathod Yogesh C, Rathod Rajesh C","Yogesh Rathod, Rajesh Rathod",2004-11-30,2005-07-01,2006-07-27,,https://patents.google.com/patent/US20060165040A1/en,https://patentimages.storage.googleapis.com/4d/ed/e0/ae6cde35352b06/US20060165040A1-20060727-D00000.png
US-2008126547-A1,Resource allocation in computers ,Vmware,Carl A. Waldspurger,2001-09-12,2008-02-07,2008-05-29,,https://patents.google.com/patent/US20080126547A1/en,
US-2006195896-A1,"Method, systems, and computer program products for implementing function-parallel network firewall ",Wake Forest University,"Errin Fulp, Ryan Farley",2004-12-22,2005-12-22,2006-08-31,,https://patents.google.com/patent/US20060195896A1/en,https://patentimages.storage.googleapis.com/19/96/fa/9795ebc355458a/US20060195896A1-20060831-D00000.png
US-2012191446-A1,System and method for creating a parser generator and associated computer program ,Proviciel - Mlstate,"Henri Binsztok, Adam Koprowski",2009-07-15,2009-07-15,2012-07-26,,https://patents.google.com/patent/US20120191446A1/en,https://patentimages.storage.googleapis.com/bf/86/6b/b4e839cf376b65/US20120191446A1-20120726-D00000.png
US-5822520-A,Method and apparatus for building network test packets ,"Sun Microsystems, Inc.",Steven D. Parker,1995-12-26,1995-12-26,1998-10-13,1998-10-13,https://patents.google.com/patent/US5822520A/en,https://patentimages.storage.googleapis.com/pages/US5822520-1.png
US-2013014267-A1,Computer protocol generation and obfuscation ,"Farrugia Augustin J, Mathieu Ciet, Pierre Betouin","Augustin J. Farrugia, Mathieu Ciet, Pierre Betouin",2011-07-07,2011-07-07,2013-01-10,,https://patents.google.com/patent/US20130014267A1/en,https://patentimages.storage.googleapis.com/4f/c5/39/1d383063fe8adb/US20130014267A1-20130110-D00000.png
US-8090164-B2,"Systems, methods, and computer program products for analysis of vessel attributes for diagnosis, disease staging, and surgical planning ",The University Of North Carolina At Chapel Hill,"Elizabeth Bullitt, Stephen Aylward",2003-08-25,2004-07-16,2012-01-03,2012-01-03,https://patents.google.com/patent/US8090164B2/en,https://patentimages.storage.googleapis.com/b5/8c/82/b85d5c7011f3e3/US08090164-20120103-D00000.png
US-2011191343-A1,"Computer Research Tool For The Organization, Visualization And Analysis Of Metabolic-Related Clinical Data And Method Thereof ",Roche Diagnostics International Ltd.,"Kelly Heaton, Amy Killoren Clark, Luc Girardin, Dominik Brodbeck",2008-05-19,2010-11-18,2011-08-04,,https://patents.google.com/patent/US20110191343A1/en,https://patentimages.storage.googleapis.com/49/b7/ad/7397a3098bba38/US20110191343A1-20110804-D00000.png
US-2011047618-A1,"Method, System, and Computer Program Product for Malware Detection, Analysis, and Response ",University Of Virginia Patent Foundation,"David E. Evans, Adrienne P. Felt, Nathanael R. Paul, Sudhanva Gurumurthi",2006-10-18,2007-10-18,2011-02-24,,https://patents.google.com/patent/US20110047618A1/en,https://patentimages.storage.googleapis.com/1d/54/7e/47b946087e1a00/US20110047618A1-20110224-D00000.png
US-2009055789-A1,Methods and systems for computer aided design of 3d integrated circuits ,Mcilrath Lisa G,Lisa G. McIlrath,2005-07-26,2008-09-18,2009-02-26,,https://patents.google.com/patent/US20090055789A1/en,https://patentimages.storage.googleapis.com/US20090055789A1/US20090055789A1-20090226-D00000.png
US-5317741-A,Computer method for identifying a misclassified software object in a cluster of internally similar software objects ,"Siemens Corporate Research, Inc.",Robert W. Schwanke,1991-05-10,1991-05-10,1994-05-31,1994-05-31,https://patents.google.com/patent/US5317741A/en,https://patentimages.storage.googleapis.com/pages/US5317741-0.png
US-2005038776-A1,Information system for biological and life sciences research ,"Ramin Cyrus, Tommaso Matteo Di, Kerlavage Anthony R., Lawrence Charles B.","Ramin Cyrus, Matteo Tommaso, Anthony Kerlavage, Charles Lawrence",2003-08-15,2003-08-15,2005-02-17,,https://patents.google.com/patent/US20050038776A1/en,https://patentimages.storage.googleapis.com/9b/22/cf/649369b6e2b587/US20050038776A1-20050217-D00000.png
US-2004006765-A1,Live software construction with dynamic classes ,Goldman Kenneth J.,Kenneth Goldman,2002-04-16,2003-04-16,2004-01-08,,https://patents.google.com/patent/US20040006765A1/en,https://patentimages.storage.googleapis.com/ae/4e/87/9ecb3c5f810e21/US20040006765A1-20040108-D00000.png
US-2009276396-A1,Systems and methods for natural language communication with a computer ,Glace Holdings Llc,"John G. Gorman, John W.R. Gorman",2008-04-30,2009-04-23,2009-11-05,,https://patents.google.com/patent/US20090276396A1/en,https://patentimages.storage.googleapis.com/d4/61/2c/da461a2a565057/US20090276396A1-20091105-D00003.png
US-2010266008-A1,Computing even-sized discrete cosine transforms ,Qualcomm Incorporated,Yuriy Reznik,2009-04-15,2010-04-13,2010-10-21,,https://patents.google.com/patent/US20100266008A1/en,https://patentimages.storage.googleapis.com/e9/56/27/e137c5867f57bc/US20100266008A1-20101021-D00000.png
US-6466974-B1,Environment for creating and managing network management software objects ,"Sun Microsystems, Inc.","Jamie Nelson, Jonathan Nelson, David Spencer, Rajeev Angal",1998-12-04,1998-12-04,2002-10-15,2002-10-15,https://patents.google.com/patent/US6466974B1/en,https://patentimages.storage.googleapis.com/46/29/b4/1a456010b4a875/US06466974-20021015-D00000.png
US-6675374-B2,Insertion of prefetch instructions into computer program code ,"Hewlett-Packard Development Company, L.P.","John Samuel Pieper, Steven Orodon Hobbs, Stephen Corridon Root",1999-10-12,1999-10-12,2004-01-06,2004-01-06,https://patents.google.com/patent/US6675374B2/en,https://patentimages.storage.googleapis.com/6e/47/40/165e95464302f0/US06675374-20040106-D00000.png
US-2006248580-A1,"Methods, systems, and computer program products for network firewall policy optimization ",Wake Forest University,"Errin Fulp, Stephen Tarsa",2005-03-28,2006-03-28,2006-11-02,,https://patents.google.com/patent/US20060248580A1/en,https://patentimages.storage.googleapis.com/f1/fc/1e/0009435cc5569a/US20060248580A1-20061102-D00000.png
US-7356679-B1,"Computer image capture, customization and deployment ","Vmware, Inc.","Bich C. Le, Dilip Khandekar, Sirishkumar Raghuram",2003-04-11,2004-10-01,2008-04-08,2008-04-08,https://patents.google.com/patent/US7356679B1/en,https://patentimages.storage.googleapis.com/US7356679B1/US07356679-20080408-D00000.png
US-6463433-B1,Distributed computer database system and method for performing object search ,Jarg Corporation,Kenneth P. Baclawski,1998-07-24,1999-07-23,2002-10-08,2002-10-08,https://patents.google.com/patent/US6463433B1/en,https://patentimages.storage.googleapis.com/a5/86/1e/a09b1b4b779027/US06463433-20021008-D00000.png
US-6189138-B1,Visual composition tool for constructing application programs using distributed objects on a distributed object network ,"Sun Microsystems, Inc.","Brad G. Fowlow, Greg B. Nuyens, Frank Ludolph",1996-07-03,1999-09-21,2001-02-13,2001-02-13,https://patents.google.com/patent/US6189138B1/en,https://patentimages.storage.googleapis.com/3b/09/ea/aeec71c9d44d5b/US06189138-20010213-D00000.png
US-5556749-A,Oligoprobe designstation: a computerized method for designing optimal DNA probes ,"Hitachi Chemical Research Center, Inc.","Masato Mitsuhashi, Allan J. Cooper, Michael S. Waterman, Pavel A. Pevzner",1992-11-12,1992-11-12,1996-09-17,1996-09-17,https://patents.google.com/patent/US5556749A/en,https://patentimages.storage.googleapis.com/pages/US5556749-10.png
US-5768603-A,Method and system for natural language translation ,International Business Machines Corporation,"Peter Fitzhugh Brown, John Cocke, Stephen Andrew Della Pietra, Vincent Joseph Della Pietra, Frederick Jelinek, Jennifer Ceil Lai, Robert Leroy Mercer",1991-07-25,1995-06-02,1998-06-16,1998-06-16,https://patents.google.com/patent/US5768603A/en,https://patentimages.storage.googleapis.com/pages/US5768603-10.png
US-5724425-A,Method and apparatus for enhancing software security and distributing software ,"Sun Microsystems, Inc.","Sheue-Ling Chang, James Gosling",1994-06-10,1994-06-10,1998-03-03,1998-03-03,https://patents.google.com/patent/US5724425A/en,https://patentimages.storage.googleapis.com/pages/US5724425-1.png
US-7974714-B2,Intelligent electronic appliance system and method ,Steven Mark Hoffberg,Steven Mark Hoffberg,1999-10-05,2006-08-29,2011-07-05,2011-07-05,https://patents.google.com/patent/US7974714B2/en,https://patentimages.storage.googleapis.com/fc/3c/18/18b7fab5e4ae77/US07974714-20110705-D00000.png
US-6192364-B1,Distributed computer database system and method employing intelligent agents ,Jarg Corporation,Kenneth P. Baclawski,1998-07-24,1999-07-23,2001-02-20,2001-02-20,https://patents.google.com/patent/US6192364B1/en,https://patentimages.storage.googleapis.com/17/a7/9d/d9877c1bb8adaa/US06192364-20010220-D00000.png
US-5212778-A,Message-driven processor in a concurrent computer ,Massachusetts Institute Of Technology,"William J. Dally, Andrew A. Chien, Waldemar P. Horwat, Stuart Fiske",1988-05-27,1988-05-27,1993-05-18,1993-05-18,https://patents.google.com/patent/US5212778A/en,https://patentimages.storage.googleapis.com/pages/US5212778-1.png
US-7127414-B1,Methods and computer-readable media for processing web-based new and used good comparison shopping ,"Awadallah Amr A, Thai Tran","Amr A. Awadallah, Thai Tran",1999-10-14,1999-10-14,2006-10-24,2006-10-24,https://patents.google.com/patent/US7127414B1/en,https://patentimages.storage.googleapis.com/US7127414B1/US07127414-20061024-D00000.png
US-6112304-A,Distributed computing architecture ,"Zipsoft, Inc.",James Clawson,1997-08-27,1997-08-27,2000-08-29,2000-08-29,https://patents.google.com/patent/US6112304A/en,https://patentimages.storage.googleapis.com/pages/US6112304-3.png
US-4809170-A,Computer device for aiding in the development of software system ,"Apollo Computer, Inc.","David B. Leblang, Gordon McLean, Jr., Howard Spilke, Robert P. Chase, Jr.",1987-04-22,1987-04-22,1989-02-28,1989-02-28,https://patents.google.com/patent/US4809170A/en,https://patentimages.storage.googleapis.com/pages/US4809170-1.png
US-5900870-A,Object-oriented computer user interface ,Massachusetts Institute Of Technology,"Thomas W. Malone, Kum-Yew Lai, Keh-Chiang Yu, Richard W. Berenson",1989-06-30,1994-11-09,1999-05-04,1999-05-04,https://patents.google.com/patent/US5900870A/en,https://patentimages.storage.googleapis.com/pages/US5900870-10.png
US-5146500-A,Public key cryptographic system using elliptic curves over rings ,Omnisec A.G.,Ueli Maurer,1991-03-14,1991-03-22,1992-09-08,1992-09-08,https://patents.google.com/patent/US5146500A/en,https://patentimages.storage.googleapis.com/pages/US5146500-1.png
US-7113594-B2,Systems and methods for identity-based encryption and related cryptographic techniques ,"The Board Of Trustees Of The Leland Stanford University, University Of California Davis","Dan Boneh, Matthew Franklin",2001-08-13,2002-08-13,2006-09-26,2006-09-26,https://patents.google.com/patent/US7113594B2/en,
US-5668878-A,Secure cryptographic methods for electronic transfer of information ,Brands; Stefanus Alfonsus,Stefanus Alfonsus Brands,1994-02-28,1995-08-31,1997-09-16,1997-09-16,https://patents.google.com/patent/US5668878A/en,https://patentimages.storage.googleapis.com/pages/US5668878-1.png
US-6505191-B1,Distributed computer database system and method employing hypertext linkage analysis ,Jarg Corporation,Kenneth P. Baclawski,1998-07-24,1999-07-23,2003-01-07,2003-01-07,https://patents.google.com/patent/US6505191B1/en,https://patentimages.storage.googleapis.com/7d/c8/89/bd4c9fe8792a9a/US06505191-20030107-D00000.png
US-5036459-A,"Multi-processor computer system with distributed memory and an interprocessor communication mechanism, and method for operating such mechanism ",U.S. Philips Corporation,"Petrus A. M. den Haan, Franciscus P. M. Hopmans",1989-03-09,1989-03-09,1991-07-30,1991-07-30,https://patents.google.com/patent/US5036459A/en,https://patentimages.storage.googleapis.com/pages/US5036459-1.png
US-6959281-B1,Digital computer system and methods for conducting a poll to produce a demographic profile corresponding to an accumulation of response data from encrypted identities ,"Freeling Kenneth A, Geer Jr Daniel E","Kenneth A. Freeling, Daniel E. Geer, Jr.",1999-12-06,1999-12-06,2005-10-25,2005-10-25,https://patents.google.com/patent/US6959281B1/en,https://patentimages.storage.googleapis.com/US6959281B1/US06959281-20051025-D00000.png
