search URL:,https://patents.google.com/?q=%28deep+learning%29&language=ENGLISH&oq=%28deep+learning%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2014257803-A1,Conservatively adapting a deep neural network in a recognition system ,Microsoft Corporation,"Dong Yu, Kaisheng Yao, Hang Su, Gang Li, Frank Seide",2013-03-06,2013-03-06,2014-09-11,,https://patents.google.com/patent/US20140257803A1/en,https://patentimages.storage.googleapis.com/d2/8c/2c/ae9b8607e111bf/US20140257803A1-20140911-D00000.png
KR-101541808-B1,Vessel traffic service expert system for using deep learning algorithm and method thereof ,한국해양과학기술원,"오재용, 김혜진",2015-04-30,2015-04-30,2015-08-04,2015-08-04,https://patents.google.com/patent/KR101541808B1/en,https://patentimages.storage.googleapis.com/05/66/bc/a1dc04b1c6c73f/112015042117072-pat00001.png
CN-104112263-A,Method for fusing full-color image and multispectral image based on deep neural network ,南京理工大学,"黄伟, 肖亮, 韦志辉",2014-06-28,2014-06-28,2014-10-22,,https://patents.google.com/patent/CN104112263A/en,
US-9552548-B1,Using classified text and deep learning algorithms to identify risk and provide early warning ,Intraspexion Inc.,Nelson E. Brestoff,2016-07-01,2016-09-27,2017-01-24,2017-01-24,https://patents.google.com/patent/US9552548B1/en,https://patentimages.storage.googleapis.com/75/08/92/093ca0342aaaa1/US09552548-20170124-D00000.png
US-2017091617-A1,Incident prediction and response using deep learning techniques and multimodal data ,International Business Machines Corporation,"Aaron K. Baughman, Christian Eggenberger, Andrea I. Martin, Daniel S. Stoessel, Craig M. Trim",2015-09-29,2015-09-29,2017-03-30,,https://patents.google.com/patent/US20170091617A1/en,https://patentimages.storage.googleapis.com/8c/65/fb/8e6a439563891e/US20170091617A1-20170330-D00000.png
KR-101657495-B1,Image recognition method using deep learning analysis modular systems ,(주)한국플랫폼서비스기술,"이준혁, 제성관",2015-09-04,2015-09-04,2016-09-30,2016-09-30,https://patents.google.com/patent/KR101657495B1/en,https://patentimages.storage.googleapis.com/8b/eb/69/b84ce3ae4c4b6e/112015086254612-pat00001.png
CN-104102929-A,Hyperspectral remote sensing data classification method based on deep learning ,哈尔滨工业大学,"陈雨时, 赵兴, 王强, 时春雨",2014-07-25,2014-07-25,2014-10-15,,https://patents.google.com/patent/CN104102929A/en,
CN-103413174-A,Short-term wind speed multi-step prediction method based on deep learning method ,哈尔滨工业大学,"于达仁, 万杰, 胡清华, 刘金福, 郭钰锋, 苏鹏宇",2013-08-30,2013-08-30,2013-11-27,,https://patents.google.com/patent/CN103413174A/en,
CN-102523202-A,Deep learning intelligent detection method for fishing webpages ,华北电力大学,"李元诚, 沈尚方",2011-12-01,2011-12-01,2012-06-27,,https://patents.google.com/patent/CN102523202A/en,
US-2014278424-A1,Kernel deep convex networks and end-to-end learning ,Microsoft Corporation,"Li Deng, Xiaodeng He, Gokhan Tur, Dilek Hakkani-Tur",2013-03-13,2013-03-13,2014-09-18,,https://patents.google.com/patent/US20140278424A1/en,https://patentimages.storage.googleapis.com/1c/41/a4/3633eaf93f099f/US20140278424A1-20140918-D00000.png
US-2015127594-A1,Transfer learning for deep neural network based hotword detection ,Google Inc.,"Maria Carolina Parada San Martin, Guoguo Chen, Georg Heigold",2013-11-04,2014-03-31,2015-05-07,,https://patents.google.com/patent/US20150127594A1/en,https://patentimages.storage.googleapis.com/a9/fe/d2/824ecf7ea485a1/US20150127594A1-20150507-D00000.png
US-2016098633-A1,Deep learning model for structured outputs with high-order interaction ,"Nec Laboratories America, Inc.",Renqiang Min,2014-10-02,2015-09-03,2016-04-07,,https://patents.google.com/patent/US20160098633A1/en,https://patentimages.storage.googleapis.com/e0/cd/87/469385e507e3c2/US20160098633A1-20160407-D00000.png
US-2015347820-A1,Learning Deep Face Representation ,"Beijing Kuangshi Technology Co., Ltd.","Qi Yin, Zhimin Cao, Yuning Jiang, Haoqiang Fan",2014-05-27,2014-05-27,2015-12-03,,https://patents.google.com/patent/US20150347820A1/en,https://patentimages.storage.googleapis.com/72/c9/1d/8a89bcf3e7cf6d/US20150347820A1-20151203-D00000.png
US-9773196-B2,Utilizing deep learning for automatic digital image segmentation and stylization ,Adobe Systems Incorporated,"Ian Sachs, Xiaoyong Shen, Sylvain Paris, Aaron Hertzmann, Elya Shechtman, Brian Price",2016-01-25,2016-01-25,2017-09-26,2017-09-26,https://patents.google.com/patent/US9773196B2/en,https://patentimages.storage.googleapis.com/b0/2a/04/57106fd8bcbf3d/US09773196-20170926-D00000.png
US-2009210218-A1,Deep Neural Networks and Methods for Using Same ,"Nec Laboratories America, Inc.","Ronan Collobert, Jason Weston",2008-02-07,2009-02-09,2009-08-20,,https://patents.google.com/patent/US20090210218A1/en,
US-2014257805-A1,Multilingual deep neural network ,Microsoft Corporation,"Jui-Ting Huang, Jinyu Li, Dong Yu, Li Deng, Yifan Gong",2013-03-11,2013-03-11,2014-09-11,,https://patents.google.com/patent/US20140257805A1/en,https://patentimages.storage.googleapis.com/16/dd/5c/904b2f75a40ece/US20140257805A1-20140911-D00000.png
CN-104866810-A,Face recognition method of deep convolutional neural network ,北京工业大学,"孙艳丰, 齐光磊, 胡永利",2015-04-10,2015-04-10,2015-08-26,,https://patents.google.com/patent/CN104866810A/en,
US-7542894-B2,System and method for analyzing language using supervised machine learning method ,National Institute Of Information And Communications Technology,Masaki Murata,2001-10-09,2002-07-08,2009-06-02,2009-06-02,https://patents.google.com/patent/US7542894B2/en,
US-2010280335-A1,Patient state detection based on supervised machine learning based algorithm ,"Medtronic, Inc.","David L. Carlson, Timothy J. Denison, Ali H. Shoeb, David E. Linde",2009-04-30,2010-01-26,2010-11-04,,https://patents.google.com/patent/US20100280335A1/en,https://patentimages.storage.googleapis.com/bf/75/08/00022294ad2857/US20100280335A1-20101104-D00000.png
CN-103345656-A,Method and device for data identification based on multitask deep neural network ,中国科学院自动化研究所,"谭铁牛, 王亮, 王威, 黄岩",2013-07-17,2013-07-17,2013-10-09,,https://patents.google.com/patent/CN103345656A/en,
US-2016180195-A1,Augmenting Layer-Based Object Detection With Deep Convolutional Neural Networks ,Toyota Jidosha Kabushiki Kaisha,"Eric Martinson, Veeraganesh Yalla",2013-09-06,2016-02-19,2016-06-23,,https://patents.google.com/patent/US20160180195A1/en,https://patentimages.storage.googleapis.com/af/af/a1/2370032fd65af6/US20160180195A1-20160623-D00000.png
US-2014067738-A1,Training Deep Neural Network Acoustic Models Using Distributed Hessian-Free Optimization ,International Business Machines Corporation,Brian E. D. Kingsbury,2012-08-28,2013-03-04,2014-03-06,,https://patents.google.com/patent/US20140067738A1/en,https://patentimages.storage.googleapis.com/e0/44/95/47a66e3ff8be1f/US20140067738A1-20140306-D00000.png
CN-103531199-A,Ecological sound identification method on basis of rapid sparse decomposition and deep learning ,福州大学,"李应, 欧阳桢",2013-10-11,2013-10-11,2014-01-22,,https://patents.google.com/patent/CN103531199A/en,
US-2015363688-A1,Modeling interestingness with deep neural networks ,Microsoft Corporation,"Jianfeng Gao, Li Deng, Michael Gamon, Xiaodong He, Patrick Pantel",2014-06-13,2014-06-13,2015-12-17,,https://patents.google.com/patent/US20150363688A1/en,https://patentimages.storage.googleapis.com/b9/57/f8/fe5d5f72e642c6/US20150363688A1-20151217-D00000.png
CN-104572940-A,Automatic image annotation method based on deep learning and canonical correlation analysis ,中国人民解放军海军航空工程学院,"张立民, 刘凯, 邓向阳, 孙永威, 张建廷",2014-12-30,2014-12-30,2015-04-29,,https://patents.google.com/patent/CN104572940A/en,
CN-104123500-A,Android platform malicious application detection method and device based on deep learning ,"卢永强, 袁振龙","卢永强, 袁振龙",2014-07-22,2014-07-22,2014-10-29,,https://patents.google.com/patent/CN104123500A/en,
CN-104199972-A,Named entity relation extraction and construction method based on deep learning ,中科嘉速(北京)并行软件有限公司,"袁伟, 邓攀, 闫碧莹, 赵鑫, 李玉成, 余雷",2013-09-22,2014-09-22,2014-12-10,,https://patents.google.com/patent/CN104199972A/en,
CN-103440352-A,Method and device for analyzing correlation among objects based on deep learning ,中国科学院自动化研究所,"徐常胜, 袁召全, 桑基韬",2013-09-24,2013-09-24,2013-12-11,,https://patents.google.com/patent/CN103440352A/en,
CN-104866727-A,Deep learning-based method for analyzing medical data and intelligent analyzer thereof ,陈宽,陈宽,2015-06-02,2015-06-02,2015-08-26,,https://patents.google.com/patent/CN104866727A/en,
CN-104679863-A,Method and system for searching images by images based on deep learning ,武汉烽火众智数字技术有限责任公司,"孙宇, 贺波涛, 于强",2015-02-28,2015-02-28,2015-06-03,,https://patents.google.com/patent/CN104679863A/en,
CN-102411687-A,Deep learning detection method of unknown malicious codes ,华北电力大学,"李元诚, 樊庆君",2011-11-22,2011-11-22,2012-04-11,,https://patents.google.com/patent/CN102411687A/en,
US-2016034814-A1,Noise-boosted back propagation and deep learning neural networks ,University Of Southern California,"Kartik Audhkhasi, Osonde Osoba, Bart Kosko",2014-08-01,2015-08-03,2016-02-04,,https://patents.google.com/patent/US20160034814A1/en,https://patentimages.storage.googleapis.com/35/42/bb/04f0b180473e3a/US20160034814A1-20160204-D00000.png
US-2017169313-A1,Image processing apparatus and method based on deep learning and neural network learning ,"Samsung Electronics Co., Ltd.","Hyun Jin Choi, Chang Hyun Kim, Eun Soo SHIM, Dong Hwa Lee, Ki Hwan CHOI",2015-12-14,2016-09-21,2017-06-15,,https://patents.google.com/patent/US20170169313A1/en,https://patentimages.storage.googleapis.com/e3/aa/09/558f95cb6b1f0d/US20170169313A1-20170615-D00000.png
US-2012016435-A1,Optimal deep brain stimulation therapy with q learning ,Sorin Crm Sas,Rami Rom,2009-03-22,2010-03-18,2012-01-19,,https://patents.google.com/patent/US20120016435A1/en,https://patentimages.storage.googleapis.com/e1/49/70/c09daa9a214197/US20120016435A1-20120119-D00000.png
CN-104834943-A,Brain tumor classification method based on deep learning ,电子科技大学,"秦臻, 杨晓明, 蓝天, 秦志光, 黄若菡, 张聪, 陈浩, 肖哲, 徐路路, 陈圆",2015-05-25,2015-05-25,2015-08-12,,https://patents.google.com/patent/CN104834943A/en,
CN-104244113-A,Method for generating video abstract on basis of deep learning technology ,中国科学院自动化研究所,"袁飞, 唐矗",2014-10-08,2014-10-08,2014-12-24,,https://patents.google.com/patent/CN104244113A/en,
CN-104794504-A,Graphic pattern text detection method based on deep learning ,浙江大学,"于慧敏, 李天豪",2015-04-28,2015-04-28,2015-07-22,,https://patents.google.com/patent/CN104794504A/en,
US-2016140438-A1,Hyper-class Augmented and Regularized Deep Learning for Fine-grained Image Classification ,"Nec Laboratories America, Inc.","Tianbao Yang, Xiaoyu Wang, Yuanqing Lin, Saining Xie",2014-11-13,2015-10-15,2016-05-19,,https://patents.google.com/patent/US20160140438A1/en,https://patentimages.storage.googleapis.com/89/cf/ad/1bb57103532bae/US20160140438A1-20160519-D00000.png
US-2017109881-A1,Automated segmentation of organ chambers using deep learning methods from medical imaging ,The Regents Of The University Of California,"Michael Rashidi Avendi, Hamid Jafarkhani, Arash Kheradvar",2015-10-14,2016-10-14,2017-04-20,,https://patents.google.com/patent/US20170109881A1/en,https://patentimages.storage.googleapis.com/cb/78/81/24be8b3946aeb4/US20170109881A1-20170420-D00000.png
US-2016239706-A1,Convolution matrix multiply with callback for deep tiling for deep convolutional neural networks ,Qualcomm Incorporated,"Daniel Hendricus Franciscus DIJKMAN, Matthew BADIN",2015-02-13,2015-09-03,2016-08-18,,https://patents.google.com/patent/US20160239706A1/en,https://patentimages.storage.googleapis.com/24/3d/bc/69ff983198a1bf/US20160239706A1-20160818-D00000.png
US-9547821-B1,Deep learning for algorithm portfolios ,International Business Machines Corporation,"Andrea Loreggia, Yuri Malitsky, Horst C. Samulowitz, Vijay A. Saraswat",2016-02-04,2016-02-04,2017-01-17,2017-01-17,https://patents.google.com/patent/US9547821B1/en,https://patentimages.storage.googleapis.com/6e/47/69/201d2222b579e2/US09547821-20170117-D00000.png
CN-104778702-A,Image stego-detection method on basis of deep learning ,中国科学院自动化研究所,"谭铁牛, 董晶, 王伟, 钱银龙",2015-04-15,2015-04-15,2015-07-15,,https://patents.google.com/patent/CN104778702A/en,
CN-105117692-A,Real-time face identification method and system based on deep learning ,福州瑞芯微电子股份有限公司,吴丽娟,2015-08-05,2015-08-05,2015-12-02,,https://patents.google.com/patent/CN105117692A/en,
CN-104732978-A,Text-dependent speaker recognition method based on joint deep learning ,"上海交通大学, 苏州思必驰信息科技有限公司","陈楠昕, 葛凌廷, 顾昊, 常烜恺, 钱彦旻, 俞凯",2015-03-12,2015-03-12,2015-06-24,,https://patents.google.com/patent/CN104732978A/en,
CN-104778659-A,Single-frame image super-resolution reconstruction method on basis of deep learning ,杭州电子科技大学,"俞俊, 曾坤",2015-04-15,2015-04-15,2015-07-15,,https://patents.google.com/patent/CN104778659A/en,
US-2017193390-A1,Identifying Entities Using a Deep-Learning Model ,"Facebook, Inc.","Jason E. Weston, Keith Adams, Sumit Chopra",2015-12-30,2015-12-30,2017-07-06,,https://patents.google.com/patent/US20170193390A1/en,https://patentimages.storage.googleapis.com/42/a3/a1/edbf974c463820/US20170193390A1-20170706-D00000.png
US-2017140236-A1,Utilizing interactive deep learning to select objects in digital visual media ,Adobe Systems Incorporated,"Brian Price, Scott Cohen, Ning Xu",2015-11-18,2015-11-18,2017-05-18,,https://patents.google.com/patent/US20170140236A1/en,https://patentimages.storage.googleapis.com/f1/53/70/15ff916d00a9b0/US20170140236A1-20170518-D00000.png
CN-105405054-A,Insurance claim antifraud implementation method based on claim photo deep learning and server ,平安科技（深圳）有限公司,"王健宗, 夏磊豪, 肖京",2015-12-11,2015-12-11,2016-03-16,,https://patents.google.com/patent/CN105405054A/en,
US-2016217335-A1,Stixel estimation and road scene segmentation using deep learning ,GM Global Technology Operations LLC,"Dan Levi, Noa Garnett",2009-02-27,2016-04-07,2016-07-28,,https://patents.google.com/patent/US20160217335A1/en,https://patentimages.storage.googleapis.com/0d/f3/ea/1f071cee59a84d/US20160217335A1-20160728-D00000.png
CN-105469047-A,Chinese detection method based on unsupervised learning and deep learning network and system thereof ,上海交通大学,"周异, 陈凯, 周曲, 任逍航",2015-11-23,2015-11-23,2016-04-06,,https://patents.google.com/patent/CN105469047A/en,
US-9760806-B1,Method and system for vision-centric deep-learning-based road situation analysis ,TCL Research America Inc.,"Guanghan Ning, Haohong Wang, Wenqiang Bo, Xiaobo Ren",2016-05-11,2016-05-11,2017-09-12,2017-09-12,https://patents.google.com/patent/US9760806B1/en,https://patentimages.storage.googleapis.com/c9/f2/72/d269c8901ac14a/US09760806-20170912-D00000.png
US-2016328644-A1,Adaptive selection of artificial neural networks ,Qualcomm Incorporated,"Dexu Lin, Venkata Sreekanta Reddy ANNAPUREDDY, Sachin Subhash TALATHI, Mark Staskauskas, Aniket Vartak, Regan Blythe TOWAL, David Jonathan Julian, Anthony Sarah",2015-05-08,2015-10-08,2016-11-10,,https://patents.google.com/patent/US20160328644A1/en,https://patentimages.storage.googleapis.com/1e/8e/29/59f9de237b2003/US20160328644A1-20161110-D00000.png
US-2016132787-A1,"Distributed, multi-model, self-learning platform for machine learning ",Massachusetts Institute Of Technology,"Will D. Drevo, Kalyan K. Veeramachaneni, Una-May O'Reilly",2014-11-11,2015-01-16,2016-05-12,,https://patents.google.com/patent/US20160132787A1/en,https://patentimages.storage.googleapis.com/5f/98/26/0cf28d33660999/US20160132787A1-20160512-D00000.png
US-9240184-B1,Frame-level combination of deep neural network and gaussian mixture models ,Google Inc.,"Hui Lin, Xin Lei, Vincent Vanhoucke",2012-11-15,2013-02-12,2016-01-19,2016-01-19,https://patents.google.com/patent/US9240184B1/en,https://patentimages.storage.googleapis.com/5d/75/c1/ccc68330de5ae6/US09240184-20160119-D00000.png
US-8527276-B1,Speech synthesis using deep neural networks ,Google Inc.,"Andrew William Senior, Byungha Chun, Michael Schuster",2012-10-25,2012-10-25,2013-09-03,2013-09-03,https://patents.google.com/patent/US8527276B1/en,https://patentimages.storage.googleapis.com/b3/a0/c3/3c17cd1c0e6dd7/US08527276-20130903-D00000.png
US-2014297571-A1,Justifying Passage Machine Learning for Question and Answer Systems ,International Business Machines Corporation,"Bridget B. Beamon, Michael D. Whitley, Robert L. Yates",2013-03-29,2014-03-28,2014-10-02,,https://patents.google.com/patent/US20140297571A1/en,https://patentimages.storage.googleapis.com/c4/01/1b/86f60dc76f11d4/US20140297571A1-20141002-D00000.png
US-7197497-B2,Method and apparatus for machine learning a document relevance function ,"Overture Services, Inc.",David Cossock,2003-04-25,2003-04-25,2007-03-27,2007-03-27,https://patents.google.com/patent/US7197497B2/en,https://patentimages.storage.googleapis.com/c4/07/f8/994247163bf453/US07197497-20070327-D00001.png
US-2017032035-A1,Representation Learning Using Multi-Task Deep Neural Networks ,"Microsoft Technology Licensing, Llc","Jianfeng Gao, Li Deng, Xiaodong He, Ye-Yi Wang, Kevin Duh, Xiaodong Liu",2015-07-28,2015-07-28,2017-02-02,,https://patents.google.com/patent/US20170032035A1/en,https://patentimages.storage.googleapis.com/cf/06/04/a3be646c1d9181/US20170032035A1-20170202-D00000.png
US-2017364771-A1,Generating Object Proposals Using Deep-Learning Models ,"Pedro Henrique Oliveira Pinheiro, Ronan Stéfan Collobert, Piotr Dollar","Pedro Henrique Oliveira Pinheiro, Ronan Stéfan Collobert, Piotr Dollar",2016-06-17,2017-06-15,2017-12-21,,https://patents.google.com/patent/US20170364771A1/en,https://patentimages.storage.googleapis.com/a9/0a/ae/ccb72b4d71ef8b/US20170364771A1-20171221-D00000.png
US-2017200092-A1,Creating deep learning models using feature augmentation ,International Business Machines Corporation,Pavel Kisilev,2016-01-11,2016-01-11,2017-07-13,,https://patents.google.com/patent/US20170200092A1/en,https://patentimages.storage.googleapis.com/15/27/0f/4a94db1d8e3b8e/US20170200092A1-20170713-D00000.png
US-2017286776-A1,Large margin high-order deep learning with auxiliary tasks for video-based anomaly detection ,"Nec Laboratories America, Inc.","Renqiang Min, Dongjin Song, Eric Cosatto",2016-03-30,2016-12-15,2017-10-05,,https://patents.google.com/patent/US20170286776A1/en,https://patentimages.storage.googleapis.com/2e/d1/ec/f5f5e589f3cd73/US20170286776A1-20171005-D00000.png
US-8965112-B1,Sequence transcription with deep neural networks ,Google Inc.,"Julian Ibarz, Yaroslav Bulatov, Ian Goodfellow",2013-12-09,2013-12-17,2015-02-24,2015-02-24,https://patents.google.com/patent/US8965112B1/en,https://patentimages.storage.googleapis.com/02/0d/17/d2a88bcf14c44a/US08965112-20150224-D00000.png
CN-105825511-A,Image background definition detection method based on deep learning ,南京邮电大学,"胡海峰, 韩硕, 吴建盛",2016-03-18,2016-03-18,2016-08-03,,https://patents.google.com/patent/CN105825511A/en,
CN-105205396-A,Detecting system for Android malicious code based on deep learning and method thereof ,上海交通大学,"邹福泰, 徐凯翼, 唐佳莉, 朱文彬, 杭梦玥",2015-10-15,2015-10-15,2015-12-30,,https://patents.google.com/patent/CN105205396A/en,
