search URL:,https://patents.google.com/?q=%28thinking+machines%29&language=ENGLISH&oq=%28thinking+machines%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-5113510-A,Method and apparatus for operating a cache memory in a multi-processor ,Thinking Machines Corporation,W. Daniel Hillis,1987-12-22,1987-12-22,1992-05-12,1992-05-12,https://patents.google.com/patent/US5113510A/en,https://patentimages.storage.googleapis.com/pages/US5113510-1.png
US-5353412-A,Partition control circuit for separately controlling message sending of nodes of tree-shaped routing network to divide the network into a number of partitions ,Thinking Machines Corporation,"David C. Douglas, John J. Earls, W. Daniel Hillis, Mahesh N. Ganmukhi",1990-10-03,1991-08-16,1994-10-04,1994-10-04,https://patents.google.com/patent/US5353412A/en,https://patentimages.storage.googleapis.com/pages/US5353412-1.png
US-6408402-B1,Efficient direct replacement cell fault tolerant architecture ,Hyperchip Inc.,Richard S. Norman,1994-03-22,2000-10-04,2002-06-18,2002-06-18,https://patents.google.com/patent/US6408402B1/en,https://patentimages.storage.googleapis.com/d7/f1/0a/3549e524a28f93/US06408402-20020618-D00000.png
US-6038682-A,Fault tolerant data processing system fabricated on a monolithic substrate ,Hyperchip Inc.,Richard S. Norman,1994-03-22,1997-03-19,2000-03-14,2000-03-14,https://patents.google.com/patent/US6038682A/en,https://patentimages.storage.googleapis.com/pages/US6038682-1.png
US-4598400-A,Method and apparatus for routing message packets ,Thinking Machines Corporation,W. Daniel Hillis,1983-05-31,1984-11-15,1986-07-01,1986-07-01,https://patents.google.com/patent/US4598400A/en,https://patentimages.storage.googleapis.com/pages/US4598400-1.png
US-5118975-A,Digital clock buffer circuit providing controllable delay ,Thinking Machines Corporation,"W. Daniel Hillis, Zahi S. Abuhamdeh, Bradley C. Kuszmaul, Jon P. Wade, Shaw-Wen Yang",1990-03-05,1990-03-05,1992-06-02,1992-06-02,https://patents.google.com/patent/US5118975A/en,https://patentimages.storage.googleapis.com/pages/US5118975-1.png
US-5088048-A,Massively parallel propositional reasoning ,Xerox Corporation,"Michael Dixon, Johan de Kleer, John O. Lamping",1988-06-10,1988-06-10,1992-02-11,1992-02-11,https://patents.google.com/patent/US5088048A/en,https://patentimages.storage.googleapis.com/pages/US5088048-1.png
US-5361363-A,Input/output system for parallel computer for performing parallel file transfers between selected number of input/output devices and another selected number of processing nodes ,Thinking Machines Corporation,"David Wells, James P. Tardiff, David L. Satterfield, Eric L. Rowe, Marshall Isman",1990-10-03,1991-08-16,1994-11-01,1994-11-01,https://patents.google.com/patent/US5361363A/en,https://patentimages.storage.googleapis.com/pages/US5361363-1.png
US-5247694-A,System and method for generating communications arrangements for routing data in a massively parallel processing system ,Thinking Machines Corporation,E. Denning Dahl,1990-06-14,1990-06-14,1993-09-21,1993-09-21,https://patents.google.com/patent/US5247694A/en,https://patentimages.storage.googleapis.com/pages/US5247694-1.png
US-5659778-A,System and method of mapping an array to processing elements ,"Tm Patents, L.P.","David Bruce Gingold, Kenneth Walter Crouch, Clifford Adam Lasser, Harry Mark Bromley, Guy Lewis Steele, Jr.",1992-02-03,1994-04-11,1997-08-19,1997-08-19,https://patents.google.com/patent/US5659778A/en,https://patentimages.storage.googleapis.com/pages/US5659778-1.png
US-5266838-A,Power supply system including power sharing control arrangement ,Thinking Machines Corporation,William Gerner,1991-12-05,1991-12-05,1993-11-30,1993-11-30,https://patents.google.com/patent/US5266838A/en,https://patentimages.storage.googleapis.com/pages/US5266838-1.png
US-4899342-A,Method and apparatus for operating multi-unit array of memories ,Thinking Machines Corporation,"David Potter, Laurence N. Provost, John M. Baron, David Stefanovic, Eric D. Sharakan, David A. Sheppard, Marshall A. Isman",1988-02-01,1988-02-01,1990-02-06,1990-02-06,https://patents.google.com/patent/US4899342A/en,https://patentimages.storage.googleapis.com/pages/US4899342-1.png
US-5551039-A,Compiling a source code vector instruction by generating a subgrid loop for iteratively processing array elements by plural processing elements ,Thinking Machines Corporation,"Tobias M. Weinberg, Lisa A. Tennies, Alexander D. Vasilevsky",1992-02-03,1994-09-30,1996-08-27,1996-08-27,https://patents.google.com/patent/US5551039A/en,https://patentimages.storage.googleapis.com/pages/US5551039-1.png
US-5222216-A,High performance communications interface for multiplexing a plurality of computers to a high performance point to point communications bus ,Thinking Machines Corporation,"Edward C. Parish, Robert A. Doolittle, Sharon E. Gillett, Thomas J. Moser, William A. Nesheim, David L. Satterfield, James P. Tardiff",1991-07-12,1991-07-12,1993-06-22,1993-06-22,https://patents.google.com/patent/US5222216A/en,https://patentimages.storage.googleapis.com/pages/US5222216-1.png
US-4827403-A,Virtual processor techniques in a SIMD multiprocessor array ,Thinking Machines Corporation,"Guy L. Steele, Jr., W. Daniel Hillis, Guy Blelloch, Michael Drumbeller, Brewster Kahle, Clifford Lasser, Abhiram Ranade, James Salem, Karl Sims",1986-11-24,1986-11-24,1989-05-02,1989-05-02,https://patents.google.com/patent/US4827403A/en,https://patentimages.storage.googleapis.com/pages/US4827403-1.png
US-4805091-A,Method and apparatus for interconnecting processors in a hyper-dimensional array ,Thinking Machines Corporation,"Tamiko Thiel, Richard Clayton, Carl Feyman, W. D. Hillis, Brewster Kahle",1985-06-04,1985-06-04,1989-02-14,1989-02-14,https://patents.google.com/patent/US4805091A/en,https://patentimages.storage.googleapis.com/pages/US4805091-1.png
US-4574311-A,Random array sensing devices ,Thinking Machines Corporation,"Howard L. Resnikoff, Tomaso Poggio, Karl Sims",1985-04-04,1985-04-04,1986-03-04,1986-03-04,https://patents.google.com/patent/US4574311A/en,https://patentimages.storage.googleapis.com/pages/US4574311-1.png
US-5515535-A,System and method for parallel variable optimization ,Thinking Machines Corporation,"James L. Frankel, Steven J. Sistare",1991-11-05,1994-09-15,1996-05-07,1996-05-07,https://patents.google.com/patent/US5515535A/en,https://patentimages.storage.googleapis.com/pages/US5515535-1.png
US-5367692-A,Parallel computer system including efficient arrangement for performing communications among processing node to effect an array transposition operation ,Thinking Machines Corporation,Alan S. Edelman,1991-05-30,1991-05-30,1994-11-22,1994-11-22,https://patents.google.com/patent/US5367692A/en,https://patentimages.storage.googleapis.com/pages/US5367692-1.png
US-5301310-A,Parallel disk storage array system with independent drive operation mode ,Thinking Machines Corporation,"Marshall A. Isman, Craig W. Stanfill, David C. Taylor",1991-02-07,1991-02-07,1994-04-05,1994-04-05,https://patents.google.com/patent/US5301310A/en,https://patentimages.storage.googleapis.com/pages/US5301310-1.png
US-5265231-A,Refresh control arrangement and a method for refreshing a plurality of random access memory banks in a memory system ,Thinking Machines Corporation,Sami H. Nuwayser,1991-02-08,1991-02-08,1993-11-23,1993-11-23,https://patents.google.com/patent/US5265231A/en,https://patentimages.storage.googleapis.com/pages/US5265231-1.png
US-5111198-A,Method of routing a plurality of messages in a multi-node computer network ,Thinking Machines Corporation,Bradley C. Kuszmaul,1988-03-24,1990-12-18,1992-05-05,1992-05-05,https://patents.google.com/patent/US5111198A/en,https://patentimages.storage.googleapis.com/pages/US5111198-1.png
US-5347654-A,System and method for optimizing and generating computer-based code in a parallel processing environment ,Thinking Machines Corporation,"Gary W. Sabot, David F. Lively, Alexander D. Vasilevsky",1992-02-03,1992-02-03,1994-09-13,1994-09-13,https://patents.google.com/patent/US5347654A/en,https://patentimages.storage.googleapis.com/pages/US5347654-1.png
US-5561801-A,System and method for multilevel promotion ,Thinking Machines Corporation,"Joshua E. Simons, James L. Frankel",1991-12-13,1993-12-23,1996-10-01,1996-10-01,https://patents.google.com/patent/US5561801A/en,https://patentimages.storage.googleapis.com/pages/US5561801-1.png
JP-5737643-B2,Autonomous learning knowledge construction machine ,"洋彰 宮崎, 洋彰 宮崎","洋彰 宮崎, 洋彰 宮崎",2014-10-15,2014-10-15,2015-06-17,2015-06-17,https://patents.google.com/patent/JP5737643B2/en,https://patentimages.storage.googleapis.com/JP5737643B2/0005737643.png
JP-2015028791-A,Autonomous knowledge improvement device ,"洋彰 宮崎, Hiroaki Miyazaki, 洋彰 宮崎","洋彰 宮崎, Hiroaki Miyazaki, 洋彰 宮崎",2014-08-15,2014-08-15,2015-02-12,,https://patents.google.com/patent/JP2015028791A/en,
US-4791641-A,Parallel processor error checking ,Thinking Machines Corporation,W. Daniel Hillis,1986-09-15,1986-09-15,1988-12-13,1988-12-13,https://patents.google.com/patent/US4791641A/en,https://patentimages.storage.googleapis.com/pages/US4791641-1.png
US-2010100546-A1,"Context-aware semantic virtual community for communication, information and knowledge management ",Steven Forrest Kohler,Steven Forrest Kohler,2008-02-08,2009-02-08,2010-04-22,,https://patents.google.com/patent/US20100100546A1/en,https://patentimages.storage.googleapis.com/c5/4a/98/b67ac50e27d02e/US20100100546A1-20100422-D00000.png
US-2010312730-A1,Neuromorphic spatiotemporal where-what machines ,Board Of Trustees Of Michigan State University,"Juvang Weng, Zhengping Ji, Matthew Luciw, Mojtaba Solgi",2009-05-29,2010-05-28,2010-12-09,,https://patents.google.com/patent/US20100312730A1/en,https://patentimages.storage.googleapis.com/d9/70/c7/f349df9158294b/US20100312730A1-20101209-D00000.png
US-5050069-A,Method and apparatus for simulating m-dimension connection networks in and n-dimension network where m is less than n ,Thinking Machines Corporation,"W. Daniel Hillis, Brewster Kahle, George G. Robertson, Guy L. Steele, Jr.",1987-04-27,1987-04-27,1991-09-17,1991-09-17,https://patents.google.com/patent/US5050069A/en,https://patentimages.storage.googleapis.com/pages/US5050069-2.png
US-5131054-A,Character recognition system using massively parallel computer that identifies a query character using degree of similarity with plurality of training characters of known identity ,Thinking Machines Corporation,Stephen J. Smith,1991-01-09,1991-01-09,1992-07-14,1992-07-14,https://patents.google.com/patent/US5131054A/en,https://patentimages.storage.googleapis.com/pages/US5131054-1.png
US-5287386-A,Differential driver/receiver circuit ,Thinking Machines Corporation,"Jon P. Wade, David S. Wells",1991-03-27,1991-03-27,1994-02-15,1994-02-15,https://patents.google.com/patent/US5287386A/en,https://patentimages.storage.googleapis.com/pages/US5287386-1.png
US-5805915-A,SIMIMD array processing system ,International Business Machines Corporation,"Paul Amba Wilkinson, James Warren Dieffenderfer, Peter Michael Kogge",1992-05-22,1997-06-27,1998-09-08,1998-09-08,https://patents.google.com/patent/US5805915A/en,https://patentimages.storage.googleapis.com/pages/US5805915-10.png
US-4805173-A,Error control method and apparatus ,Thinking Machines Corporation,"W. Daniel Hillis, Brewster Kahle",1986-09-15,1986-12-10,1989-02-14,1989-02-14,https://patents.google.com/patent/US4805173A/en,https://patentimages.storage.googleapis.com/pages/US4805173-1.png
JP-2008537195-A,Method and apparatus handles a message that includes a preselected data ,ヴォンテュ  インコーポレイテッド,"ヴィタリー フリードマン, エリック ボスウェル, ケヴィン ティー ロウニー",2005-02-14,2006-02-14,2008-09-11,,https://patents.google.com/patent/JP2008537195A/en,https://patentimages.storage.googleapis.com/cb/94/73/a7e184b182a718/2008537195-3.png
JP-2014222504-A,Autonomous thinking pattern generation mechanism ,"洋彰 宮崎, Hiroaki Miyazaki, 洋彰 宮崎","洋彰 宮崎, Hiroaki Miyazaki, 洋彰 宮崎",2014-05-24,2014-05-24,2014-11-27,,https://patents.google.com/patent/JP2014222504A/en,
US-4898544-A,Flat cable support comb ,Thinking Machines Corporation,Thomas Callahan,1988-03-23,1988-03-23,1990-02-06,1990-02-06,https://patents.google.com/patent/US4898544A/en,https://patentimages.storage.googleapis.com/pages/US4898544-1.png
US-4773873-A,Bistable zero insertion force connector ,Thinking Machines Corporation,W. Daniel Hillis,1986-10-01,1986-10-01,1988-09-27,1988-09-27,https://patents.google.com/patent/US4773873A/en,https://patentimages.storage.googleapis.com/pages/US4773873-1.png
US-5963745-A,APAP I/O programmable router ,International Business Machines Corporation,"Clive Allan Collins, Michael Charles Dapp, James Warren Dieffenderfer, David Christopher Kuchinski, Billy Jack Knowles, Richard Edward Nier, Eric Eugene Retter, Robert Reist Richardson, David Bruce Rolfe, Vincent John Smoral",1990-11-13,1995-04-27,1999-10-05,1999-10-05,https://patents.google.com/patent/US5963745A/en,https://patentimages.storage.googleapis.com/pages/US5963745-10.png
US-5588152-A,Advanced parallel processor including advanced support hardware ,International Business Machines Corporation,"Michael C. Dapp, Thomas N. Barker, James W. Dieffenderfer, Billy J. Knowles, Donald M. Lesmeister, Richard E. Nier, David B. Rolfe, Vincent J. Smoral",1990-11-13,1995-08-25,1996-12-24,1996-12-24,https://patents.google.com/patent/US5588152A/en,https://patentimages.storage.googleapis.com/pages/US5588152-10.png
US-5878241-A,Partitioning of processing elements in a SIMD/MIMD array processor ,International Business Machine,"Paul Amba Wilkinson, James Warren Dieffenderfer, Peter Michael Kogge, Nicholas Jerome Schoonover",1990-11-13,1995-06-07,1999-03-02,1999-03-02,https://patents.google.com/patent/US5878241A/en,https://patentimages.storage.googleapis.com/pages/US5878241-10.png
US-5734921-A,Advanced parallel array processor computer package ,International Business Machines Corporation,"Michael Charles Dapp, James Warren Dieffenderfer, Richard Ernest Miles, Richard Edward Nier, Vincent John Smoral, James Robert Stupp",1990-11-13,1996-09-30,1998-03-31,1998-03-31,https://patents.google.com/patent/US5734921A/en,https://patentimages.storage.googleapis.com/pages/US5734921-10.png
US-5963746-A,Fully distributed processing memory element ,International Business Machines Corporation,"Thomas Norman Barker, Clive Allan Collins, Michael Charles Dapp, James Warren Dieffenderfer, Billy Jack Knowles, Donald Michael Lesmeister, Richard Ernest Miles, Richard Edward Nier, Robert Reist Richardson, David Bruce Rolfe, Vincent John Smoral",1990-11-13,1995-06-06,1999-10-05,1999-10-05,https://patents.google.com/patent/US5963746A/en,https://patentimages.storage.googleapis.com/pages/US5963746-10.png
US-5713037-A,Slide bus communication functions for SIMD/MIMD array processor ,International Business Machines Corporation,"Paul Amba Wilkinson, James Warren Dieffenderfer, Peter Michael Kogge, Nicholas Jerome Schoonover",1990-11-13,1995-06-07,1998-01-27,1998-01-27,https://patents.google.com/patent/US5713037A/en,https://patentimages.storage.googleapis.com/pages/US5713037-10.png
US-5710935-A,Advanced parallel array processor (APAP) ,International Business Machines Corporation,"Thomas Norman Barker, Clive Allan Collins, Michael Charles Dapp, James Warren Dieffenderfer, Donald George Grice, Peter Michael Kogge, David Christopher Kuchinski, Billy Jack Knowles, Donald Michael Lesmeister, Richard Ernest Miles, Richard Edward Nier, Eric Eugene Retter, Robert Reist Richardson, David Bruce Rolfe, Nicholas Jerome Schoonover, Vincent John Smoral, James Robert Stupp, Paul Amba Wilkinson",1990-11-13,1995-06-06,1998-01-20,1998-01-20,https://patents.google.com/patent/US5710935A/en,https://patentimages.storage.googleapis.com/pages/US5710935-10.png
US-5966528-A,SIMD/MIMD array processor with vector processing ,International Business Machines Corporation,"Paul Amba Wilkinson, James Warren Dieffenderfer, Peter Michael Kogge, Nicholas Jerome Schoonover",1990-11-13,1995-06-07,1999-10-12,1999-10-12,https://patents.google.com/patent/US5966528A/en,https://patentimages.storage.googleapis.com/pages/US5966528-10.png
US-5625836-A,SIMD/MIMD processing memory element (PME) ,International Business Machines Corporation,"Thomas N. Barker, Clive A. Collins, Michael C. Dapp, James W. Dieffenderfer, Donald M. Lesmeister, Richard E. Nier, Eric E. Retter, Robert R. Richardson, Vincent J. Smoral",1990-11-13,1995-06-02,1997-04-29,1997-04-29,https://patents.google.com/patent/US5625836A/en,https://patentimages.storage.googleapis.com/pages/US5625836-10.png
US-5794059-A,N-dimensional modified hypercube ,International Business Machines Corporation,"Thomas Norman Barker, Clive Allan Collins, Michael Charles Dapp, James Warren Dieffenderfer, Billy Jack Knowles, David Bruce Rolfe",1990-11-13,1994-07-28,1998-08-11,1998-08-11,https://patents.google.com/patent/US5794059A/en,https://patentimages.storage.googleapis.com/pages/US5794059-10.png
US-6405185-B1,Massively parallel array processor ,International Business Machines Corporation,"Gerald George Pechanek, Stamatis Vassiliadis, Jose Guadalupe Delgado-Frias",1992-04-06,1995-03-23,2002-06-11,2002-06-11,https://patents.google.com/patent/US6405185B1/en,https://patentimages.storage.googleapis.com/b4/7b/9a/dad92ef1869f20/US06405185-20020611-D00000.png
JP-H0635872-A,Computer system ,"Internatl Business Mach Corp <Ibm>, インターナショナル・ビジネス・マシーンズ・コーポレイション","J Knowles Billy, Clive A Collins, Michael C Dapp, B Rolfe David, Christopher Kuchinski David, James W Dieffenderfer, Eugene Letter Eric, Richard Edward Nier, List Richardson Robert, Vincent John Smoral, ヴィンセント・ジョン・スモーラル, エリック・ユージン・レター, クライヴ・アラン・コリンズ, ジェームズ・ウォレン・ディーフェンデルファー, デイヴィッド・クリストファー・クチンスキ, デイヴィッド・ブルース・ロルフ, ビリー・ジャック・ノウルズ, マイケル・チャールズ・ダップ, リチャード・エドワード・ニーヤ, ロバート・リースト・リチャードソン",1992-05-22,1993-05-11,1994-02-10,,https://patents.google.com/patent/JPH0635872A/en,
US-D361061-S,Cabinet for electronic data processing equipment ,Thinking Machines Corporation,"Donald E. Moodie, Maya Lin",,1992-07-02,1995-08-08,1995-08-08,https://patents.google.com/patent/USD361061S/en,https://patentimages.storage.googleapis.com/pages/USD361061-1.png
US-5265207-A,Parallel computer system including arrangement for transferring messages from a source processor to selected ones of a plurality of destination processors and combining responses ,Thinking Machines Corporation,"Robert C. Zak, Charles E. Leiserson, Bradley C. Kuzmaul, Shaw-Wen Yang, W. Daniel Hillis, David C. Douglas, David Potter",1990-10-03,1993-04-08,1993-11-23,1993-11-23,https://patents.google.com/patent/US5265207A/en,https://patentimages.storage.googleapis.com/pages/US5265207-1.png
US-5872987-A,Massively parallel computer including auxiliary vector processor ,Thinking Machines Corporation,"Jon P. Wade, Daniel R. Cassiday, Robert D. Lordi, Guy Lewis Steele, Jr., Margaret A. St. Pierre, Monica C. Wong-Chan, Zahi S. Abuhamdeh, David C. Douglas, Mahesh N. Ganmukhi, Jeffrey V. Hill, W. Daniel Hillis, Scott J. Smith, Shaw-Wen Yang, Robert C. Zak, Jr.",1992-08-07,1996-09-16,1999-02-16,1999-02-16,https://patents.google.com/patent/US5872987A/en,https://patentimages.storage.googleapis.com/pages/US5872987-10.png
US-6321373-B1,Method for resource control in parallel environments using program organization and run-time support ,International Business Machines Corporation,"Kattamuri Ekanadham, Jose Eduardo Moreira, Vijay Krishnarao Naik",1995-08-07,1999-10-30,2001-11-20,2001-11-20,https://patents.google.com/patent/US6321373B1/en,https://patentimages.storage.googleapis.com/95/20/f8/292dd0db8fb2a7/US06321373-20011120-D00000.png
JP-H06139200-A,Multiprocessor memory system ,"Internatl Business Mach Corp <Ibm>, インターナショナル・ビジネス・マシーンズ・コーポレイション","Clive A Collins, Michael C Dapp, James W Dieffenderfer, Michael Lesmeister Donald, Eugene Letter Eric, Edward Nier Richard, R Richardson Robert, Vincent John Smoral, Norman Barker Thomas, ヴィンセント・ジョン・スモーラル, エリック・ユージン・レター, クライブ・アラン・コリンズ, ジェームズ・ウォレン・ディーフェンデルファー, ドナルド・マイケル・レスマイスター, トマス・ノーマン・バーカー, マイケル・チャールズ・ダップ, リチャード・エドワード・ナイヤー, ロバート・ライスト・リチャードソン",1992-05-22,1993-05-17,1994-05-20,,https://patents.google.com/patent/JPH06139200A/en,
US-5129077-A,System for partitioning a massively parallel computer ,Thinking Machines Corporation,W. Daniel Hillis,1983-05-31,1990-01-16,1992-07-07,1992-07-07,https://patents.google.com/patent/US5129077A/en,https://patentimages.storage.googleapis.com/pages/US5129077-10.png
US-5123109-A,Parallel processor including a processor array with plural data transfer arrangements including (1) a global router and (2) a proximate-neighbor transfer system ,Thinking Machines Corporation,W. Daniel Hillis,1983-05-31,1990-03-05,1992-06-16,1992-06-16,https://patents.google.com/patent/US5123109A/en,https://patentimages.storage.googleapis.com/pages/US5123109-1.png
US-5577262-A,Parallel array processor interconnections ,International Business Machines Corporation,"Gerald G. Pechanek, Stamatis Vassiliadis, Jose G. Delgado-Fnias",1990-05-22,1995-07-13,1996-11-19,1996-11-19,https://patents.google.com/patent/US5577262A/en,https://patentimages.storage.googleapis.com/pages/US5577262-1.png
US-5388214-A,Parallel computer system including request distribution network for distributing processing requests to selected sets of processors in parallel ,Thinking Machines Corporation,"Charles E. Leiserson, Robert C. Zak, Jr., W. Daniel Hillis, Bradley C. Kuszmaul, Jeffrey V. Hill",1990-10-03,1994-01-14,1995-02-07,1995-02-07,https://patents.google.com/patent/US5388214A/en,https://patentimages.storage.googleapis.com/pages/US5388214-1.png
US-5630162-A,Array processor dotted communication network based on H-DOTs ,International Business Machines Corporation,"Paul A. Wilkinson, Peter M. Kogge",1990-11-13,1995-04-27,1997-05-13,1997-05-13,https://patents.google.com/patent/US5630162A/en,https://patentimages.storage.googleapis.com/pages/US5630162-10.png
US-4773038-A,Method of simulating additional processors in a SIMD parallel processor array ,Thinking Machines Corporation,"W. Daniel Hillis, Clifford Lasser, Brewster Kahle, Karl Sims",1986-02-24,1986-02-24,1988-09-20,1988-09-20,https://patents.google.com/patent/US4773038A/en,https://patentimages.storage.googleapis.com/pages/US4773038-1.png
US-4709327-A,Parallel processor/memory circuit ,"Hillis W Daniel, Knight Jr Thomas F, Alan Bawden, Kahle Brewster L, David Chapman, Christman David P, Lasser Cliff A, Feynman Carl R","W. Daniel Hillis, Thomas F. Knight, Jr., Alan Bawden, Brewster L. Kahle, David Chapman, David P. Christman, Cliff A. Lasser, Carl R. Feynman",1983-05-31,1983-05-31,1987-11-24,1987-11-24,https://patents.google.com/patent/US4709327A/en,https://patentimages.storage.googleapis.com/pages/US4709327-1.png
US-4985832-A,SIMD array processing system with routing networks having plurality of switching stages to transfer messages among processors ,Digital Equipment Corporation,Robert S. Grondalski,1986-09-18,1986-09-18,1991-01-15,1991-01-15,https://patents.google.com/patent/US4985832A/en,https://patentimages.storage.googleapis.com/pages/US4985832-1.png
US-5175865-A,Partitioning the processors of a massively parallel single array processor into sub-arrays selectively controlled by host computers ,Thinking Machines Corporation,W. Daniel Hillis,1986-10-28,1991-07-01,1992-12-29,1992-12-29,https://patents.google.com/patent/US5175865A/en,https://patentimages.storage.googleapis.com/pages/US5175865-1.png
US-5535408-A,Processor chip for parallel processing system ,Thinking Machines Corporation,W. Daniel Hillis,1983-05-31,1994-05-02,1996-07-09,1996-07-09,https://patents.google.com/patent/US5535408A/en,https://patentimages.storage.googleapis.com/pages/US5535408-1.png
US-5212773-A,Wormhole communications arrangement for massively parallel processor ,Thinking Machines Corporation,W. Daniel Hillis,1983-05-31,1991-02-22,1993-05-18,1993-05-18,https://patents.google.com/patent/US5212773A/en,https://patentimages.storage.googleapis.com/pages/US5212773-1.png
JP-H0652125-A,Computer system ,"Internatl Business Mach Corp <Ibm>, インターナショナル・ビジネス・マシーンズ・コーポレイション","James W Dieffenderfer, J Schoonover Nicholas, M Koch Peter, Paul Amba Wilkinson, ジェームズ・ウォレン・ディーフェンデルファー, ニコラス・ジェローム・ショーノヴァー, ピーター・マイケル・コッヘ, ポール・アンバ・ウィルキンソン",1992-05-22,1993-05-19,1994-02-25,,https://patents.google.com/patent/JPH0652125A/en,
US-7472114-B1,Method and apparatus to define the scope of a search for information from a tabular data source ,Symantec Corporation,"Kevin T. Rowney, Michael R. Wolfe, Chris Jones, Dirk Kessler, Hai Chen, Eric Bothwell",2002-09-18,2004-04-27,2008-12-30,2008-12-30,https://patents.google.com/patent/US7472114B1/en,https://patentimages.storage.googleapis.com/6f/62/09/37f19aa34589c8/US07472114-20081230-D00006.png
