search URL:,https://patents.google.com/?q=%28autonomous+systems%29&language=ENGLISH&oq=%28autonomous+systems%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-2011153941-A1,Multi-Autonomous System Anycast Content Delivery Network ,"At&T Intellectual Property I, L.P.","Oliver Spatscheck, Zakaria Al-Qudah, Seungjoon Lee, Michael Rabinovich, Jacobus Van Der Merwe",2009-12-22,2009-12-22,2011-06-23,,https://patents.google.com/patent/US20110153941A1/en,https://patentimages.storage.googleapis.com/7c/80/68/7f76afd0773f27/US20110153941A1-20110623-D00000.png
US-2006039391-A1,Computing inter-autonomous system MPLS traffic engineering LSP paths ,"Cisco Technology, Inc.","Jean Vasseur, Muthurajah Sivabalan, Anca Zamfir, Carol Iturralde",2004-01-29,2004-01-29,2006-02-23,,https://patents.google.com/patent/US20060039391A1/en,https://patentimages.storage.googleapis.com/27/15/3b/4eeee50f8557da/US20060039391A1-20060223-D00000.png
US-2008028467-A1,Detection of Distributed Denial of Service Attacks in Autonomous System Domains ,"Chris Kommareddy, Samrat Bhattacharjee, Shayman Mark A, Richard La","Chris Kommareddy, Samrat Bhattacharjee, Mark Shayman, Richard La",2006-01-17,2007-01-17,2008-01-31,,https://patents.google.com/patent/US20080028467A1/en,https://patentimages.storage.googleapis.com/87/1c/71/6f611511731c01/US20080028467A1-20080131-D00000.png
US-2004208175-A1,Linking autonomous systems with dual premise routing domains ,Mccabe Alan J.,Alan McCabe,2003-04-17,2003-04-17,2004-10-21,,https://patents.google.com/patent/US20040208175A1/en,https://patentimages.storage.googleapis.com/aa/8a/47/03efe6665b2fcf/US20040208175A1-20041021-D00000.png
US-7957386-B1,Inter-autonomous system (AS) multicast virtual private networks ,"Juniper Networks, Inc.","Rahul Aggarwal, Yakov Rekhter",2004-08-30,2009-04-14,2011-06-07,2011-06-07,https://patents.google.com/patent/US7957386B1/en,https://patentimages.storage.googleapis.com/f3/17/29/a33a96929e63d2/US07957386-20110607-D00000.png
US-2003200463-A1,Inter-autonomous system weighstation ,Mccabe Alan Jason,Alan McCabe,2002-04-23,2002-04-23,2003-10-23,,https://patents.google.com/patent/US20030200463A1/en,https://patentimages.storage.googleapis.com/42/0e/50/f1ca743c9440ae/US20030200463A1-20031023-D00000.png
US-6487167-B1,Exclusion list of senders to an autonomous system ,Nortel Networks Limited,Jack Shaio,1999-03-10,1999-03-10,2002-11-26,2002-11-26,https://patents.google.com/patent/US6487167B1/en,https://patentimages.storage.googleapis.com/35/ef/d6/0c3eb259e172c2/US06487167-20021126-D00000.png
US-2003007500-A1,Fault-tolerant system for routing between autonomous systems ,Alcatel,"Jean-Pierre Rombeaut, Bruno Mongazon-Cazavet",2001-07-09,2002-07-08,2003-01-09,,https://patents.google.com/patent/US20030007500A1/en,https://patentimages.storage.googleapis.com/af/d6/e0/0a30296a2b7be6/US20030007500A1-20030109-D00000.png
US-2008267187-A1,Method for Providing Virtual Private Network Services Between Autonomous Systems ,"Marko Kulmala, Ville Hallivuori, Jyrki Soini","Marko Kulmala, Ville Hallivuori, Jyrki Soini",2005-02-14,2006-02-13,2008-10-30,,https://patents.google.com/patent/US20080267187A1/en,https://patentimages.storage.googleapis.com/US20080267187A1/US20080267187A1-20081030-D00000.png
US-2006256724-A1,Method of determining transit costs across autonomous systems ,"Luca Martini, Keyur Patel","Luca Martini, Keyur Patel",2005-05-10,2005-05-10,2006-11-16,,https://patents.google.com/patent/US20060256724A1/en,https://patentimages.storage.googleapis.com/43/df/9b/f951350db88117/US20060256724A1-20061116-D00000.png
US-2005044208-A1,Mechanism for tracing back anonymous network flows in autonomous systems ,Alcatel,"Emanuele Jones, Jean-Marc Robert",2003-08-07,2003-08-07,2005-02-24,,https://patents.google.com/patent/US20050044208A1/en,https://patentimages.storage.googleapis.com/bf/17/e9/950ba970cd3ab4/US20050044208A1-20050224-D00000.png
US-7894951-B2,Systems and methods for switching between autonomous and manual operation of a vehicle ,"Deere & Company, Irobot Corporation","William Robert Norris, James Allard, Mikhail O. Filippov, Robert Dale Haun, Christopher David Glenn Turner, Seth Gilbertson, Andrew Julian Norby",2005-10-21,2006-10-20,2011-02-22,2011-02-22,https://patents.google.com/patent/US7894951B2/en,https://patentimages.storage.googleapis.com/51/b0/ce/57bc09043cd1bd/US07894951-20110222-D00000.png
US-2006268739-A1,Tracking of traffic engineering topology in an autonomous system ,"Garcia Julio C, Lehane Andrew R","Julio Garcia, Andrew Lehane",2005-05-24,2005-05-24,2006-11-30,,https://patents.google.com/patent/US20060268739A1/en,https://patentimages.storage.googleapis.com/9c/68/59/1a15006e27ebe1/US20060268739A1-20061130-D00000.png
US-7992134-B2,"Systems, methods and apparatus for modeling, specifying and deploying policies in autonomous and autonomic systems using agent-oriented software engineering ",The United States Of America As Represented By The Administrator Of The National Aeronautics And Space Administration,"Michael G. HINCHEY, Joaquin Penn, Roy Sterritt",2005-04-29,2006-09-29,2011-08-02,2011-08-02,https://patents.google.com/patent/US7992134B2/en,https://patentimages.storage.googleapis.com/29/4a/0d/5673eaf85ecc93/US07992134-20110802-D00000.png
US-5663621-A,"Autonomous, low-cost, automatic window covering system for daylighting applications ",Popat; Pradeep P.,Pradeep P. Popat,1996-01-24,1996-01-24,1997-09-02,1997-09-02,https://patents.google.com/patent/US5663621A/en,https://patentimages.storage.googleapis.com/pages/US5663621-1.png
US-6279128-B1,Autonomous system for recognition of patterns formed by stored data during computer memory scrubbing ,International Business Machines Corporation,"William Carlisle Arnold, Jehoshua Bruck, Jeffrey Owen Kephart, Gregory Bret Sorkin, Steve Richard White, David Michael Chess, Charles Edwin Cox, Myron Dale Flickner",1994-12-29,1994-12-29,2001-08-21,2001-08-21,https://patents.google.com/patent/US6279128B1/en,https://patentimages.storage.googleapis.com/44/99/53/78eff325340b73/US06279128-20010821-D00000.png
US-6859652-B2,"Integrated or autonomous system and method of satellite-terrestrial frequency reuse using signal attenuation and/or blockage, dynamic assignment of frequencies and/or hysteresis ","Mobile Satellite Ventures, Lp","Peter D. Karabinis, Rajendra Singh",2000-08-02,2001-12-04,2005-02-22,2005-02-22,https://patents.google.com/patent/US6859652B2/en,https://patentimages.storage.googleapis.com/06/de/1e/b3ac202de863d7/US06859652-20050222-D00000.png
US-6604711-B1,Autonomous system for the aerial refueling or decontamination of unmanned airborne vehicles ,"Sargent Fletcher, Inc.","Paul Stevens, Sach Sinha",2000-11-20,2000-11-20,2003-08-12,2003-08-12,https://patents.google.com/patent/US6604711B1/en,https://patentimages.storage.googleapis.com/f0/19/89/abf02b6d8ba3ed/US06604711-20030812-D00000.png
US-5628324-A,"Autonomous system for measuring, processing and transmitting essentially physiological parameters ",Baumann & Haldi S.A.,Pierre Sarbach,1995-02-04,1996-01-31,1997-05-13,1997-05-13,https://patents.google.com/patent/US5628324A/en,https://patentimages.storage.googleapis.com/pages/US5628324-1.png
WO-2010030822-A1,Gestural control of autonomous and semi-autonomous systems ,"Oblong Industries, Inc.","Kwindla Hultman Kramer, Tom White, Mattie Ruth Kramer",2008-09-10,2009-09-10,2010-03-18,,https://patents.google.com/patent/WO2010030822A1/en,
US-8924508-B1,Advertising end-user reachability for content delivery across multiple autonomous systems ,"Juniper Networks, Inc.","Jan Medved, David Ward, Huw Edward Jones",2011-12-30,2011-12-30,2014-12-30,2014-12-30,https://patents.google.com/patent/US8924508B1/en,https://patentimages.storage.googleapis.com/26/0d/69/0aa3cda82482d2/US08924508-20141230-D00000.png
US-7733876-B2,Inter-autonomous-system virtual private network with autodiscovery and connection signaling ,"Cisco Technology, Inc.","Bruce S. Davie, Luca Martini, Eric C Rosen",2005-02-11,2005-08-31,2010-06-08,2010-06-08,https://patents.google.com/patent/US7733876B2/en,https://patentimages.storage.googleapis.com/c2/50/4d/168cc11b870221/US07733876-20100608-D00000.png
US-5924038-A,Method and apparatus to speed up autonomous system selection after call release ,Nokia Mobile Phones Limited,Ari Uistola,1997-05-16,1997-05-16,1999-07-13,1999-07-13,https://patents.google.com/patent/US5924038A/en,https://patentimages.storage.googleapis.com/pages/US5924038-1.png
US-5987317-A,Automatic public/autonomous system message waiting indicator (MWI) recognition ,Nokia Mobile Phones Limited,Kelly Venturini,1997-07-01,1997-07-01,1999-11-16,1999-11-16,https://patents.google.com/patent/US5987317A/en,https://patentimages.storage.googleapis.com/pages/US5987317-1.png
US-2009315777-A1,Tracking of autonomous systems ,"Honeywell International, Inc.",David C. Baughman,2008-06-20,2008-06-20,2009-12-24,,https://patents.google.com/patent/US20090315777A1/en,
US-2007091793-A1,Method and apparatus for managing forwarding of data in an autonomous system ,"Clarence Filsfils, Scudder John G, Previdi Stefano B","Clarence Filsfils, John Scudder, Stefano Previdi",2005-10-20,2005-10-20,2007-04-26,,https://patents.google.com/patent/US20070091793A1/en,https://patentimages.storage.googleapis.com/3b/8a/c6/2309c6aa1f50d8/US20070091793A1-20070426-D00000.png
US-2007091796-A1,Method of implementing a backup path in an autonomous system ,"Clarence Filsfils, Stewart Bryant, Shand Ian M C, Ward David D, Scudder John G","Clarence Filsfils, Stewart Bryant, Ian Shand, David Ward, John Scudder",2005-10-20,2005-10-20,2007-04-26,,https://patents.google.com/patent/US20070091796A1/en,https://patentimages.storage.googleapis.com/f5/6f/e2/23e8ce5f9df5e6/US20070091796A1-20070426-D00000.png
US-2007091795-A1,Method of constructing a backup path in an autonomous system ,"Olivier Bonaventure, Pierre Francois, Clarence Filsfils, Stewart Bryant, Ward David D, Scudder John G, Previdi Stefano B, Shand Ian M C, Gargi Nalawade","Olivier Bonaventure, Pierre Francois, Clarence Filsfils, Stewart Bryant, David Ward, John Scudder, Stefano Previdi, Ian Shand, Gargi Nalawade",2005-10-20,2005-10-20,2007-04-26,,https://patents.google.com/patent/US20070091795A1/en,https://patentimages.storage.googleapis.com/ba/78/73/6a59b0442fae24/US20070091795A1-20070426-D00000.png
WO-2005103848-A1,Open control system architecture for mobile autonomous systems ,Frontline Robotics,"Haan Albert Den, Franco Ballotta",2004-04-22,2005-04-22,2005-11-03,,https://patents.google.com/patent/WO2005103848A1/en,
US-2015105965-A1,"Autonomous systems, methods, and apparatus for ag based operations ","Kinze Manufacturing, Inc.","Robert Blackwell, Rhett Schildroth, Michael J. Myers, Merlan J. Rolffs, Derrick Becker",2013-10-14,2014-10-14,2015-04-16,,https://patents.google.com/patent/US20150105965A1/en,https://patentimages.storage.googleapis.com/db/10/44/db0097c0eda4e7/US20150105965A1-20150416-D00000.png
US-2012020310-A1,Method and apparatus for mitigating data loss during autonomous system information reading ,Qualcomm Incorporated,"Tingfang JI, Peter Gaal, Gene Fong, Kapil Bhattad, Yongbin Wei",2010-01-18,2011-01-17,2012-01-26,,https://patents.google.com/patent/US20120020310A1/en,https://patentimages.storage.googleapis.com/9f/73/8a/a2c790cfe66c7c/US20120020310A1-20120126-D00000.png
US-2009274159-A1,Method and apparatus for advertising border connection information of autonomous system ,"Huawei Technologies Co., Ltd.","Hongmiao Xia, Renhai Zhang, Guoyi CHEN, Xingfeng Jiang",2006-11-09,2009-05-08,2009-11-05,,https://patents.google.com/patent/US20090274159A1/en,https://patentimages.storage.googleapis.com/b1/fd/3c/50a6869d8b915d/US20090274159A1-20091105-D00000.png
US-2007091794-A1,Method of constructing a backup path in an autonomous system ,"Clarence Filsfils, Stewart Bryant, Ward David D, Scudder John G, Previdi Stefano B, Charles Shand Ian M, Gargi Nalawade","Clarence Filsfils, Stewart Bryant, David Ward, John Scudder, Stefano Previdi, Ian Charles Shand, Gargi Nalawade",2005-10-20,2005-10-20,2007-04-26,,https://patents.google.com/patent/US20070091794A1/en,https://patentimages.storage.googleapis.com/a0/62/dc/4a9f4d8bfd47b5/US20070091794A1-20070426-D00000.png
US-6636781-B1,"Distributed control and coordination of autonomous agents in a dynamic, reconfigurable system ",University Of Southern California,"Wei-Min Shen, Behnam Salemi, Peter Will",2001-05-22,2002-05-22,2003-10-21,2003-10-21,https://patents.google.com/patent/US6636781B1/en,https://patentimages.storage.googleapis.com/bd/91/ef/97153454c61b8b/US06636781-20031021-D00000.png
US-2008228940-A1,Joining tree-based networks into an autonomous system using peer connections between the tree-based networks ,Pascal Thubert,Pascal Thubert,2007-03-12,2007-03-12,2008-09-18,,https://patents.google.com/patent/US20080228940A1/en,https://patentimages.storage.googleapis.com/US20080228940A1/US20080228940A1-20080918-D00000.png
CN-101014014-A,"Routing aggregation method, packet transmitting method and border router of autonomous system ",华为技术有限公司,李勇,2007-02-09,2007-02-09,2007-08-08,,https://patents.google.com/patent/CN101014014A/en,
US-7742477-B1,Interconnectivity between autonomous systems ,"Cisco Technology, Inc.","James N. Guichard, Robert Hanzl, Mohammed Sayeed, Sumit Mukhopadhyay",2006-02-03,2006-02-03,2010-06-22,2010-06-22,https://patents.google.com/patent/US7742477B1/en,https://patentimages.storage.googleapis.com/US7742477B1/US07742477-20100622-D00000.png
US-2010284308-A1,"Method, System and Apparatus for Implementing L2VPN between Autonomous Systems ","Huawei Technologies Co., Ltd.",Hong Lv,2008-05-06,2010-07-23,2010-11-11,,https://patents.google.com/patent/US20100284308A1/en,https://patentimages.storage.googleapis.com/9f/71/1e/9d879693b5b446/US20100284308A1-20101111-D00000.png
US-2010179715-A1,Controlling an autonomous vehicle system ,Bae Systems Plc,John David Puddy,2006-12-11,2007-12-05,2010-07-15,,https://patents.google.com/patent/US20100179715A1/en,https://patentimages.storage.googleapis.com/dc/28/01/cf203fb2671e4c/US20100179715A1-20100715-D00000.png
US-8213957-B2,Network autonomous wireless location system ,"Trueposition, Inc.","Jeffrey F. Bull, Matthew L. Ward",2009-04-22,2009-04-22,2012-07-03,2012-07-03,https://patents.google.com/patent/US8213957B2/en,https://patentimages.storage.googleapis.com/20/0e/f3/412f46a634e5bd/US08213957-20120703-D00000.png
US-8245304-B1,Autonomous system-based phishing and pharming detection ,Trend Micro Incorporated,"Chao-Yu Chen, Tse-Min Chen",2006-06-26,2006-06-26,2012-08-14,2012-08-14,https://patents.google.com/patent/US8245304B1/en,https://patentimages.storage.googleapis.com/5b/21/e4/f05cb39200cbd9/US08245304-20120814-D00000.png
US-2008278111-A1,Method for charging a battery of an autonomous system ,Commissariat A L'energie Atomique,"Sylvie Genies, Antoine Labrunie, Florence Mattera",2007-05-11,2008-04-30,2008-11-13,,https://patents.google.com/patent/US20080278111A1/en,https://patentimages.storage.googleapis.com/US20080278111A1/US20080278111A1-20081113-D00000.png
JP-2003273907-A,"Autonomous system, communication control method, server and router ","Ntt Docomo Inc, 株式会社エヌ・ティ・ティ・ドコモ","So Ishida, 創 石田",2002-03-15,2002-03-15,2003-09-26,,https://patents.google.com/patent/JP2003273907A/en,
US-6233450-B1,Calling number identification for a radiotelephone operating within a public or autonomous system ,Nokia Mobile Phones Ltd.,Jorma Seppanen,1997-12-02,1997-12-02,2001-05-15,2001-05-15,https://patents.google.com/patent/US6233450B1/en,https://patentimages.storage.googleapis.com/46/c4/2e/0263b55e354788/US06233450-20010515-D00000.png
US-2013155845-A1,Method for providing border gateway protocol fast convergence on autonomous system border routers ,"Keyur Patel, Robert Raszuk","Keyur Patel, Robert Raszuk",2011-12-16,2011-12-16,2013-06-20,,https://patents.google.com/patent/US20130155845A1/en,https://patentimages.storage.googleapis.com/1d/4e/4f/34c561416afdca/US20130155845A1-20130620-D00000.png
US-6130890-A,Method and system for optimizing routing of data packets ,"Digital Island, Inc.","Allan Steven Leinwand, Bruce Eric Pinsky, John Nicol Stewart, Bruce Mathieu Hahne",1998-09-11,1998-09-11,2000-10-10,2000-10-10,https://patents.google.com/patent/US6130890A/en,https://patentimages.storage.googleapis.com/pages/US6130890-1.png
US-6122572-A,Autonomous command and control unit for mobile platform ,State Of Israel,Arie Yavnai,1995-05-08,1996-04-29,2000-09-19,2000-09-19,https://patents.google.com/patent/US6122572A/en,https://patentimages.storage.googleapis.com/pages/US6122572-10.png
US-2005113987-A1,Multi-agent autonomous system ,"Wolfgang Fink, James Dohm, Tarbell Mark A.","Wolfgang Fink, James Dohm, Mark Tarbell",2002-07-22,2003-07-22,2005-05-26,,https://patents.google.com/patent/US20050113987A1/en,https://patentimages.storage.googleapis.com/0c/fc/03/c71f62d9eee783/US20050113987A1-20050526-D00000.png
US-8611359-B1,Scaling MPLS across areas of an autonomous system using labeled interior border gateway protocol ,"Juniper Networks, Inc.","Kireeti Kompella, Nischal Sheth, Shivani Aggarwal, Yakov Rekhter",2009-08-31,2009-11-25,2013-12-17,2013-12-17,https://patents.google.com/patent/US8611359B1/en,https://patentimages.storage.googleapis.com/ea/f2/d9/232324f354dbfd/US08611359-20131217-D00000.png
US-6496755-B2,Autonomous multi-platform robot system ,"Personal Robotics, Inc.","Bret A. Wallach, Harvey A. Koselka, David L. Gollaher",1999-11-24,2002-03-08,2002-12-17,2002-12-17,https://patents.google.com/patent/US6496755B2/en,https://patentimages.storage.googleapis.com/05/d3/16/7ee3dc2dcf95ed/US06496755-20021217-D00000.png
CN-101547114-A,Topology processing system and method in autonomous system ,中国科学院计算技术研究所,"刘大鹏, 晔 李, 毕经平, 旭 许",2008-03-25,2008-03-25,2009-09-30,,https://patents.google.com/patent/CN101547114A/en,
US-2010263041-A1,Suspicious autonomous system path detection ,Verizon Patent And Licensing Inc.,Ryan SHEA,2009-04-13,2009-04-13,2010-10-14,,https://patents.google.com/patent/US20100263041A1/en,https://patentimages.storage.googleapis.com/US20100263041A1/US20100263041A1-20101014-D00000.png
US-8618934-B2,"Autonomous sensing module, a system and a method of long-term condition monitoring of structures ",Kolos International LLC,"Nickolai S Belov, Olga V Belova",2009-04-27,2010-04-26,2013-12-31,2013-12-31,https://patents.google.com/patent/US8618934B2/en,https://patentimages.storage.googleapis.com/ce/c3/96/4b74f9fd2d8e62/US08618934-20131231-D00000.png
CN-101547125-A,System and method for abnormal network positioning of autonomous system ,中国科学院计算技术研究所,"刘大鹏, 晔 李, 峰 杨, 毕经平, 旭 许",2008-03-25,2008-03-25,2009-09-30,,https://patents.google.com/patent/CN101547125A/en,
US-2006229801-A1,Multi-agent autonomous system and method ,"Wolfgang Fink, James Dohm, Tarbell Mark A","Wolfgang Fink, James Dohm, Mark Tarbell",2002-07-22,2006-01-10,2006-10-12,,https://patents.google.com/patent/US20060229801A1/en,https://patentimages.storage.googleapis.com/3d/6f/37/31129cd7cc0ad4/US20060229801A1-20061012-D00000.png
US-2012053775-A1,Method and system for regulating movemnet of an autonomous entity between zones ,"Eric Nettleton, Ross Hennessy, Hugh Durrant-Whyte, Goektogan Ali Haydar, Surya P N Singh, Bandara Guralawela Ekanayake Dharmapriya Chandrara","Eric Nettleton, Ross Hennessy, Hugh Durrant-Whyte, Ali Haydar Göktogan, Surya P N Singh, Guralawela Ekanayake Dharmapriya Chandrarathne Bandara",2009-05-01,2010-04-30,2012-03-01,,https://patents.google.com/patent/US20120053775A1/en,https://patentimages.storage.googleapis.com/29/b7/ff/a68723558a6079/US20120053775A1-20120301-D00000.png
CN-101714942-A,BGP-guided method for discovering real-time autonomous system-level topology ,中国人民解放军国防科学技术大学,"卢泽新, 张晓哲, 彭伟, 王宏, 胡宁, 胡晓峰, 赵锋",2009-11-12,2009-11-12,2010-05-26,,https://patents.google.com/patent/CN101714942A/en,
CN-1852213-A,Method for realizing virtual special network of over-muti-autonomous system mixed network ,华为技术有限公司,"张宏科, 李德丰, 郜帅, 谷志慧, 张思东",2005-11-14,2005-11-14,2006-10-25,,https://patents.google.com/patent/CN1852213A/en,
CN-101155135-A,Method and device for flooding autonomous system border router ability information ,华为技术有限公司,江兴烽,2006-09-28,2006-09-28,2008-04-02,,https://patents.google.com/patent/CN101155135A/en,
US-5754790-A,Apparatus and method for selecting improved routing paths in an autonomous system of computer networks ,3Com Corporation,"Robert Millard France, David J. Husak",1996-05-01,1996-05-01,1998-05-19,1998-05-19,https://patents.google.com/patent/US5754790A/en,https://patentimages.storage.googleapis.com/pages/US5754790-1.png
US-2005156562-A1,Autonomous robot auto-docking and energy management systems and methods ,Irobot Corporation,"David Cohen, Daniel Ozick, Clara Vu, James Lynch, Philip Mass",2004-01-21,2004-01-21,2005-07-21,,https://patents.google.com/patent/US20050156562A1/en,https://patentimages.storage.googleapis.com/2d/94/79/e400881f5112bb/US20050156562A1-20050721-D00001.png
US-5684696-A,System and method for enabling an autonomous vehicle to track a desired path ,Caterpillar Inc.,"Prithvi N. Rao, Dong Hun Shin, William L. Whittaker, Karl W. Kleimenhagen, Sanjiv J. Singh, Carl A. Kemner, Walter J. Bradbury, Craig L. Koehrsen, Joel L. Peterson, Larry E. Schmidt, Lonnie J. Devier",1990-02-05,1995-05-01,1997-11-04,1997-11-04,https://patents.google.com/patent/US5684696A/en,https://patentimages.storage.googleapis.com/pages/US5684696-10.png
US-6836701-B2,Autonomous multi-platform robotic system ,Royal Appliance Mfg. Co.,Robert Nolan McKee,2002-05-10,2003-04-16,2004-12-28,2004-12-28,https://patents.google.com/patent/US6836701B2/en,https://patentimages.storage.googleapis.com/d8/28/62/3cd9c5333a9607/US06836701-20041228-D00000.png
CN-101102325-A,Method and device for notifying boundary connection information of autonomous system ,华为技术有限公司,"夏洪淼, 张仁海, 江兴烽, 陈国义",2006-11-09,2006-11-09,2008-01-09,,https://patents.google.com/patent/CN101102325A/en,
US-5548516-A,Multi-tasked navigation system and method for an autonomous land based vehicle ,Caterpillar Inc.,"Adam J. Gudat, Prithvi N. Rao, Gary K. Shaffer, Wenfan Shi, Dong H. Shin, James W. Sennott, William L. Whittaker, Karl W. Kleimenhagen, Jay H. West, Richard G. Clow, Baoxin Wu, Sanjiv J. Singh, Dana A. Christensen, Carl A. Kemner, Walter J. Bradbury, Craig L. Koehrsen, Christos T. Kyrtsos, Norman K. Lay, Joel L. Peterson, Larry E. Schmidt, Darrell E. Stafford, Louis J. Weinbeck, Lonnie J. Devier",1989-12-11,1995-05-01,1996-08-20,1996-08-20,https://patents.google.com/patent/US5548516A/en,https://patentimages.storage.googleapis.com/pages/US5548516-10.png
US-2002024934-A1,OSPF autonomous system with a backbone divided into two sub-areas ,International Business Machines Corporation,"Claude Galand, Jean-Francois Pennec",2000-08-29,2001-07-09,2002-02-28,,https://patents.google.com/patent/US20020024934A1/en,https://patentimages.storage.googleapis.com/aa/05/43/dc16f404a4b1a1/US20020024934A1-20020228-D00000.png
US-2010066309-A1,Method for pulsed charging of a battery in an autonomous system comprising a supercapacitance ,Commissariat A L'energie Atomique,"Antoine Labrunie, Arnaud Delaille, Sylvie Genies",2008-09-16,2009-08-17,2010-03-18,,https://patents.google.com/patent/US20100066309A1/en,
EP-1737168-A1,"System, methods, and devices for managing routing within an Autonomous System ",AT&amp;T Corp.,"Donald Caldwell, Jennifer Rexford, Aman Shaikh, Der Merwe Jacobus Van",2005-06-24,2006-06-16,2006-12-27,,https://patents.google.com/patent/EP1737168A1/en,https://patentimages.storage.googleapis.com/9e/1e/0c/4281dd7dabf389/imgf0001.png
US-2003120769-A1,Method and system for determining autonomous system transit volumes ,"Mccollom William Girard, Hunt Joseph Ronald, Tudor Alexander Lawrence, Tatman Lance Anthony, Woodcock William E.","William McCollom, Joseph Hunt, Alexander Tudor, Lance Tatman, William Woodcock",2001-12-07,2001-12-07,2003-06-26,,https://patents.google.com/patent/US20030120769A1/en,https://patentimages.storage.googleapis.com/8c/22/b6/b64e007d8efa21/US20030120769A1-20030626-D00000.png
US-2007206605-A1,Autonomous System-Based Edge Marking (ASEM) For Internet Protocol (IP) Traceback ,New Jersey Institute Of Technology,"Nirwan Ansari, Zhiqiang Gao",2006-03-01,2007-03-01,2007-09-06,,https://patents.google.com/patent/US20070206605A1/en,
US-2010142543-A1,Methods and apparatus to analyze autonomous system peering policies ,"Aman Shaikh, Thomas Bradley Scholl, Ashley Flavel","Aman Shaikh, Thomas Bradley Scholl, Ashley Flavel",2008-12-09,2008-12-09,2010-06-10,,https://patents.google.com/patent/US20100142543A1/en,https://patentimages.storage.googleapis.com/US20100142543A1/US20100142543A1-20100610-D00000.png
US-8125926-B1,Inter-autonomous system (AS) virtual private local area network service (VPLS) ,"Juniper Networks, Inc.",Kireeti Kompella,2007-10-16,2008-10-07,2012-02-28,2012-02-28,https://patents.google.com/patent/US8125926B1/en,https://patentimages.storage.googleapis.com/c8/ba/14/60112339f28555/US08125926-20120228-D00000.png
