search URL:,https://patents.google.com/?q=%28artificial+intelligence%29&language=ENGLISH&oq=%28artificial+intelligence%29+language:ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6625585-B1,Method and system for artificial intelligence directed lead discovery though multi-domain agglomerative clustering ,"Bioreason, Inc.","John D. MacCuish, Christodoulos A. Nicolaou",2000-02-18,2000-04-14,2003-09-23,2003-09-23,https://patents.google.com/patent/US6625585B1/en,https://patentimages.storage.googleapis.com/11/c4/2f/47ae3322fd1f11/US06625585-20030923-D00000.png
US-6289331-B1,Fire detection systems using artificial intelligence ,"Robert D. Pedersen, Jerome H. Lemelson","Robert D. Pedersen, Jerome H. Lemelson",1995-11-03,1998-11-02,2001-09-11,2001-09-11,https://patents.google.com/patent/US6289331B1/en,https://patentimages.storage.googleapis.com/fa/8b/45/427b76ef5386e2/US06289331-20010911-D00000.png
US-5035302-A,"""Artificial Intelligence"" based learning system predicting ""Peak-Period"" times for elevator dispatching ",Otis Elevator Company,Kandasamy Thangavelu,1989-03-03,1990-03-02,1991-07-30,1991-07-30,https://patents.google.com/patent/US5035302A/en,https://patentimages.storage.googleapis.com/pages/US5035302-1.png
US-5794094-A,Accurate toner level feedback via active artificial intelligence ,Hewlett-Packard Company,"Darius Boockholdt, Howard G. Hooper",1997-05-08,1997-05-08,1998-08-11,1998-08-11,https://patents.google.com/patent/US5794094A/en,https://patentimages.storage.googleapis.com/pages/US5794094-1.png
US-6904423-B1,Method and system for artificial intelligence directed lead discovery through multi-domain clustering ,"Bioreason, Inc.","Christodoulos A. Nicolaou, Brian P. Kelley, Ruth F. Nutt, Susan I. Bassett",1999-02-19,2000-02-18,2005-06-07,2005-06-07,https://patents.google.com/patent/US6904423B1/en,https://patentimages.storage.googleapis.com/8e/6f/20/d412e54618e724/US06904423-20050607-D00000.png
US-7113932-B2,Artificial intelligence trending system ,"Mci, Llc","Mohammad Reza Tayebnejad, Karl Aric Van Camp, Charles Alan Dallas, John Hans Van Arkel",2001-02-07,2002-01-10,2006-09-26,2006-09-26,https://patents.google.com/patent/US7113932B2/en,https://patentimages.storage.googleapis.com/ac/bc/bd/fc7cd9a914d93f/US07113932-20060926-D00006.png
US-5315509-A,Artificial intelligence system for item analysis for rework shop orders ,International Business Machines Corporation,Bharath Natarajan,1989-10-23,1993-07-30,1994-05-24,1994-05-24,https://patents.google.com/patent/US5315509A/en,https://patentimages.storage.googleapis.com/pages/US5315509-1.png
US-6047279-A,System and method for automatic network management support using artificial intelligence ,"Objective Systems Integrators, Inc.","Martin Barrack, Andrew H. Lee",1997-11-17,1997-11-17,2000-04-04,2000-04-04,https://patents.google.com/patent/US6047279A/en,https://patentimages.storage.googleapis.com/pages/US6047279-1.png
US-6553355-B1,"Autopoietic network system endowed with distributed artificial intelligence for the supply of high volume high-speed multimedia telesthesia telemetry, telekinesis, telepresence, telemanagement, telecommunications, and data processing services ",Indranet Technologies Limited,"Louis Auguste Arnoux, Andrew Drummond McGregor",1998-05-29,1998-08-13,2003-04-22,2003-04-22,https://patents.google.com/patent/US6553355B1/en,https://patentimages.storage.googleapis.com/64/d7/d1/42f1d4114ff31f/US06553355-20030422-D00000.png
US-7062073-B1,Animated toy utilizing artificial intelligence and facial image recognition ,"Tumey David M, Tianning Xu","David M. Tumey, Tianning Xu",1999-01-19,2000-01-19,2006-06-13,2006-06-13,https://patents.google.com/patent/US7062073B1/en,https://patentimages.storage.googleapis.com/US7062073B1/US07062073-20060613-D00000.png
US-7085560-B2,Wireless communications device with artificial intelligence-based distributive call routing ,Wahoo Communications Corporation,Jerry Petermann,2000-05-31,2004-09-23,2006-08-01,2006-08-01,https://patents.google.com/patent/US7085560B2/en,https://patentimages.storage.googleapis.com/US7085560B2/US07085560-20060801-D00000.png
US-5402524-A,Case-based knowledge source for artificial intelligence software shell ,Mitsubishi Denki Kabushiki Kaisha,"Douglas A. Bauman, Simon Lowenfeld, Brian A. Schultz, Robert W. Thompson, Jr., Nobuyoshi Wada",1992-12-22,1992-12-22,1995-03-28,1995-03-28,https://patents.google.com/patent/US5402524A/en,https://patentimages.storage.googleapis.com/pages/US5402524-10.png
US-5024295-A,Relative system response elevator dispatcher system using artificial intelligence to vary bonuses and penalties ,Otis Elevator Company,Kandasamy Thangavelu,1988-06-21,1989-03-03,1991-06-18,1991-06-18,https://patents.google.com/patent/US5024295A/en,https://patentimages.storage.googleapis.com/pages/US5024295-1.png
US-7437344-B2,Use of artificial intelligence in providing beauty advice ,L'oreal S.A.,Jerome Peyrelevade,2001-10-01,2001-12-21,2008-10-14,2008-10-14,https://patents.google.com/patent/US7437344B2/en,https://patentimages.storage.googleapis.com/43/35/29/64b4ecd32587bd/US07437344-20081014-D00001.png
US-7317406-B2,Infrastructure-based collision warning using artificial intelligence ,"Toyota Technical Center Usa, Inc.",Mike Wolterman,2005-02-03,2005-02-03,2008-01-08,2008-01-08,https://patents.google.com/patent/US7317406B2/en,https://patentimages.storage.googleapis.com/90/5e/04/3893a416909787/US07317406-20080108-D00002.png
US-4815005-A,Semantic network machine for artificial intelligence computer ,Kabushiki Kaisha Toshiba,"Shigeru Oyanagi, Sumikazu Fujita, Sadao Nakamura",1986-11-29,1987-11-19,1989-03-21,1989-03-21,https://patents.google.com/patent/US4815005A/en,https://patentimages.storage.googleapis.com/pages/US4815005-1.png
US-5848402-A,"Universal system for artificial intelligence based learning, categorization, and optimization ","Ai Ware, Inc.","Yoh-Han Pao, Pui-Chiu Yip",1994-07-07,1996-08-06,1998-12-08,1998-12-08,https://patents.google.com/patent/US5848402A/en,https://patentimages.storage.googleapis.com/pages/US5848402-2.png
US-4850005-A,Telephone answering device with artificial intelligence ,Hashimoto Corporation,Kazuo Hashimoto,1986-08-06,1987-08-06,1989-07-18,1989-07-18,https://patents.google.com/patent/US4850005A/en,https://patentimages.storage.googleapis.com/pages/US4850005-1.png
US-6738753-B1,"Modular, hierarchically organized artificial intelligence entity ",Michael Andrew Hogan,Michael Andrew Hogan,2000-08-21,2000-08-21,2004-05-18,2004-05-18,https://patents.google.com/patent/US6738753B1/en,https://patentimages.storage.googleapis.com/e6/80/db/e6810cfafc712a/US06738753-20040518-D00000.png
US-6390097-B1,Method and system for providing artificial intelligence for planning and risk assessment of surgical paths ,International Business Machines Corporation,Arun Chandra,1998-03-24,1998-03-24,2002-05-21,2002-05-21,https://patents.google.com/patent/US6390097B1/en,https://patentimages.storage.googleapis.com/05/25/67/7eb0c619e4883c/US06390097-20020521-D00000.png
US-4890240-A,"Coalescing changes in pattern-directed, rule-based artificial intelligence production systems ",International Business Machines Corporation,"David J. Loeb, Keith R. Milliken",1988-09-20,1988-09-20,1989-12-26,1989-12-26,https://patents.google.com/patent/US4890240A/en,https://patentimages.storage.googleapis.com/pages/US4890240-1.png
US-5457626-A,Bimodal liquid chromatography pump employing artificial intelligence logic feedback control ,Dionex Corporation,David A. Wolze,1994-09-01,1994-09-01,1995-10-10,1995-10-10,https://patents.google.com/patent/US5457626A/en,https://patentimages.storage.googleapis.com/pages/US5457626-1.png
US-7035740-B2,Artificial intelligence and global normalization methods for genotyping ,"Illumina, Inc.",Bahram Ghaffarzadeh Kermani,2004-03-24,2004-03-24,2006-04-25,2006-04-25,https://patents.google.com/patent/US7035740B2/en,
US-5402526-A,Interruptibility/priority control scheme for artificial intelligence software shell ,Mitsubishi Denki Kabushiki Kaisha,"Douglas A. Bauman, Simon Lowenfeld, Brian A. Schultz, Robert W. Thompson, Jr., Hatsuhiko Naitoh",1993-01-05,1993-01-05,1995-03-28,1995-03-28,https://patents.google.com/patent/US5402526A/en,https://patentimages.storage.googleapis.com/pages/US5402526-10.png
US-5022497-A,"""Artificial intelligence"" based crowd sensing system for elevator car assignment ",Otis Elevator Company,Kandasamy Thanagavelu,1988-06-21,1989-03-03,1991-06-11,1991-06-11,https://patents.google.com/patent/US5022497A/en,https://patentimages.storage.googleapis.com/pages/US5022497-1.png
US-2002032591-A1,Service request processing performed by artificial intelligence systems in conjunctiion with human intervention ,"Agentai, Inc.","Kevin Mahaffy, David Mahaffy, Eric Schmidt",2000-09-08,2000-12-18,2002-03-14,,https://patents.google.com/patent/US20020032591A1/en,https://patentimages.storage.googleapis.com/f3/1e/cc/4369539819326e/US20020032591A1-20020314-D00000.png
US-2005283473-A1,"Apparatus, method and system of artificial intelligence for data searching applications ","Armand Rousso, Steven Schwartz","Armand Rousso, Steven Schwartz",2004-06-17,2004-09-21,2005-12-22,,https://patents.google.com/patent/US20050283473A1/en,https://patentimages.storage.googleapis.com/ce/9b/ed/c1518a91aaccb6/US20050283473A1-20051222-D00000.png
US-2005102098-A1,Adaptive navigation system with artificial intelligence ,"Montealegre Steve E., Karl Hammer, Dissosway Marc A.","Steve Montealegre, Karl Hammer, Marc Dissosway",2003-11-07,2003-11-07,2005-05-12,,https://patents.google.com/patent/US20050102098A1/en,https://patentimages.storage.googleapis.com/f3/20/7b/2603b82840423f/US20050102098A1-20050512-D00000.png
US-2013231824-A1,Artificial Intelligence Valet Systems and Methods ,Florida A&M University,"Sihle K. Wilson, Ronald E. Benson",2012-03-05,2013-03-05,2013-09-05,,https://patents.google.com/patent/US20130231824A1/en,https://patentimages.storage.googleapis.com/fd/d2/d4/86de3355ca78df/US20130231824A1-20130905-D00000.png
US-2007239317-A1,"Artificial-Intelligence-Based Energy Auditing, Monitoring and Control ","Bogolea Bradley D, Boyle Patrick J, Shindyapin Andrei V","Bradley D. Bogolea, Patrick J. Boyle, Andrei V. Shindyapin",2006-04-07,2007-04-04,2007-10-11,,https://patents.google.com/patent/US20070239317A1/en,https://patentimages.storage.googleapis.com/US20070239317A1/US20070239317A1-20071011-D00000.png
US-2005108052-A1,Proces for diagnosic system and method applying artificial intelligence techniques to a patient medical record and that combines customer relationship management (CRM) and enterprise resource planning (ERP) software in a revolutionary way to provide a unique-and uniquely powerful and easy-to-use-tool to manage veterinary or human medical clinics and hospitals ,Omaboe Nortey J.,Nortey Omaboe,2003-11-03,2004-10-22,2005-05-19,,https://patents.google.com/patent/US20050108052A1/en,https://patentimages.storage.googleapis.com/5c/8a/41/ecf69b26a9ea10/US20050108052A1-20050519-D00000.png
US-2004189702-A1,Artificial intelligence platform ,"Michal Hlavac, Senia Maymin, Cynthia Breazeal, Milos Hlavac, Juraj Hlavac, Dennis Bromley","Michal Hlavac, Senia Maymin, Cynthia Breazeal, Milos Hlavac, Juraj Hlavac, Dennis Bromley",2002-09-09,2003-09-09,2004-09-30,,https://patents.google.com/patent/US20040189702A1/en,https://patentimages.storage.googleapis.com/d9/14/e1/7bdd9c73a4089c/US20040189702A1-20040930-D00000.png
US-2003018531-A1,Point-of-sale commercial transaction processing system using artificial intelligence assisted by human intervention ,"Mahaffy Kevin E., Mahaffy David B., Schmidt Eric E.","Kevin Mahaffy, David Mahaffy, Eric Schmidt",2000-09-08,2002-05-20,2003-01-23,,https://patents.google.com/patent/US20030018531A1/en,https://patentimages.storage.googleapis.com/26/8c/63/7d8fe48349e83d/US20030018531A1-20030123-D00000.png
US-2008203144-A1,Artificial Intelligence Shoe Mounting a Controller and Method for Measuring Quantity of Motion ,"Aison Co., Ltd.",Hee-Suk Kim,2006-05-30,2006-09-26,2008-08-28,,https://patents.google.com/patent/US20080203144A1/en,
US-2006166174-A1,Predictive artificial intelligence and pedagogical agent modeling in the cognitive imprinting of knowledge and skill domains ,"Rowe T P, Arrasmith Dean G, Clainos Deme M","T. Rowe, Dean Arrasmith, Deme Clainos",2005-01-21,2005-01-21,2006-07-27,,https://patents.google.com/patent/US20060166174A1/en,https://patentimages.storage.googleapis.com/2d/35/90/8b2d5b13c11698/US20060166174A1-20060727-D00000.png
US-2003050814-A1,Computer assisted benchmarking system and method using induction based artificial intelligence ,"Stoneking Michael D., Curet Olivier L.","Michael Stoneking, Olivier Curet",2001-03-08,2002-03-07,2003-03-13,,https://patents.google.com/patent/US20030050814A1/en,https://patentimages.storage.googleapis.com/8c/68/b0/286377e64bf7d6/US20030050814A1-20030313-D00000.png
US-2002162107-A1,Adaptive sampling technique for selecting negative examples for artificial intelligence applications ,Koninklijke Philips Electronics N.V.,"Srinivas Gutta, Kwok Lee, J. Schaffer",2001-03-28,2001-03-28,2002-10-31,,https://patents.google.com/patent/US20020162107A1/en,https://patentimages.storage.googleapis.com/3a/cd/f5/04770372e95ec9/US20020162107A1-20021031-D00000.png
EP-1367534-A2,Method involving artificial intelligence ,L'oreal,"Fouad Badran, Philippe Bastien, Lacharriere Olivier De, Sylvie Thiria",2002-05-30,2003-05-27,2003-12-03,,https://patents.google.com/patent/EP1367534A2/en,https://patentimages.storage.googleapis.com/18/43/81/99adea54363bef/00510001.png
US-2002128950-A1,Artificial intelligence based trading system ,"Michael Wu, Ruibin Liu, Bin Li","Michael Wu, Ruibin Liu, Bin Li",2001-03-12,2001-03-12,2002-09-12,,https://patents.google.com/patent/US20020128950A1/en,https://patentimages.storage.googleapis.com/78/f6/06/abb30ba2933f8b/US20020128950A1-20020912-D00000.png
US-2010036783-A1,Method of and apparatus for combining artificial intelligence (AI) concepts with event-driven security architectures and ideas ,Rodriguez Ralph A,Ralph A. Rodriguez,2008-08-06,2008-08-06,2010-02-11,,https://patents.google.com/patent/US20100036783A1/en,https://patentimages.storage.googleapis.com/US20100036783A1/US20100036783A1-20100211-D00000.png
US-2003101151-A1,Universal artificial intelligence software program ,Holland Wilson Lee,Wilson Holland,2001-11-26,2001-11-26,2003-05-29,,https://patents.google.com/patent/US20030101151A1/en,https://patentimages.storage.googleapis.com/2f/96/bd/971c8590c1577b/US20030101151A1-20030529-D00000.png
US-2009245500-A1,Artificial intelligence assisted live agent chat system ,Christopher Wampler,Christopher Wampler,2008-03-26,2008-03-26,2009-10-01,,https://patents.google.com/patent/US20090245500A1/en,https://patentimages.storage.googleapis.com/US20090245500A1/US20090245500A1-20091001-D00000.png
US-2001049084-A1,Interactive rewards-based pedagogical system using an engine of artificial intelligence ,Mitry Darryl Joseph,Darryl Mitry,2000-05-30,2001-05-23,2001-12-06,,https://patents.google.com/patent/US20010049084A1/en,https://patentimages.storage.googleapis.com/79/aa/c8/3675a61ca5c7f6/US20010049084A1-20011206-D00001.png
US-2009138342-A1,Method and system for providing an employee award using artificial intelligence ,"Retaildna, Llc","Jonathan Otto, Andrew Van Luchene, Raymond J. Mueller, Michael R. Mueller",2001-11-14,2008-09-12,2009-05-28,,https://patents.google.com/patent/US20090138342A1/en,https://patentimages.storage.googleapis.com/US20090138342A1/US20090138342A1-20090528-D00000.png
US-2013097697-A1,Security Primitives Employing Hard Artificial Intelligence Problems ,Microsoft Corporation,"Bin Benjamin Zhu, Guanbo Bao, Maowei Yang, Ning Xu",2011-10-14,2011-10-14,2013-04-18,,https://patents.google.com/patent/US20130097697A1/en,https://patentimages.storage.googleapis.com/6c/03/6a/796ea95349703e/US20130097697A1-20130418-D00000.png
US-2007060374-A1,Method and system for controlling playing of card game artificial intelligence ,Nhn Corporation,"Eui-Joon Youm, Keun Choi",2005-09-09,2006-09-08,2007-03-15,,https://patents.google.com/patent/US20070060374A1/en,https://patentimages.storage.googleapis.com/1b/6a/c8/4c6c5eedbd2ac9/US20070060374A1-20070315-D00000.png
US-2012261568-A1,Precursor selection using an artificial intelligence algorithm increases proteomic sample coverage and reproducibility ,Wisconsin Alumni Research Foundation,"Joshua J. Coon, Michael S. Westphall, Graeme McAlister, Derek Bailey",2011-04-04,2012-04-03,2012-10-18,,https://patents.google.com/patent/US20120261568A1/en,https://patentimages.storage.googleapis.com/ca/e2/98/a33a695a342156/US20120261568A1-20121018-D00000.png
US-6668219-B2,Artificial intelligence diagnostic device for automobile and control device for the same ,"Yu-Il Tech. Co., Ltd.","Chang-sun Hwang, Do-hyoung Kim",2000-07-24,2001-07-24,2003-12-23,2003-12-23,https://patents.google.com/patent/US6668219B2/en,https://patentimages.storage.googleapis.com/0d/49/37/a5c2d271de0af3/US06668219-20031223-D00000.png
US-2002049625-A1,Artificial intelligence manufacturing and design ,"Srinivas Kilambi, Jaya Kilambi","Srinivas Kilambi, Jaya Kilambi",2000-09-11,2001-09-11,2002-04-25,,https://patents.google.com/patent/US20020049625A1/en,https://patentimages.storage.googleapis.com/4f/23/8e/48682e7068babc/US20020049625A1-20020425-D00000.png
US-2002184171-A1,System and method for organizing color values using an artificial intelligence based cluster model ,Mcclanahan Craig J.,Craig McClanahan,2001-06-05,2001-06-05,2002-12-05,,https://patents.google.com/patent/US20020184171A1/en,https://patentimages.storage.googleapis.com/a5/38/78/1978aa85e88cab/US20020184171A1-20021205-D00000.png
US-2004143559-A1,System and method for developing artificial intelligence ,Ayala Francisco J.,Francisco Ayala,2003-01-17,2004-01-13,2004-07-22,,https://patents.google.com/patent/US20040143559A1/en,https://patentimages.storage.googleapis.com/b4/f9/e1/e159cde15ac24a/US20040143559A1-20040722-D00000.png
US-2010106414-A1,Method of performing routing with artificial intelligence ,John Whitehead,John Whitehead,2008-10-27,2008-10-27,2010-04-29,,https://patents.google.com/patent/US20100106414A1/en,https://patentimages.storage.googleapis.com/US20100106414A1/US20100106414A1-20100429-D00000.png
US-2005010415-A1,Artificial intelligence dialogue processor ,"Hagen David A., Rick Stefanik","David Hagen, Rick Stefanik",2003-05-24,2004-05-24,2005-01-13,,https://patents.google.com/patent/US20050010415A1/en,https://patentimages.storage.googleapis.com/pages/US20050010415-0.png
US-2014066044-A1,Crowd-sourced contact information and updating system using artificial intelligence ,"Manoj Ramnani, James Timothy Oates","Manoj Ramnani, James Timothy Oates",2012-02-21,2013-11-07,2014-03-06,,https://patents.google.com/patent/US20140066044A1/en,https://patentimages.storage.googleapis.com/59/be/6c/b0d25c83832fc4/US20140066044A1-20140306-D00000.png
US-6446056-B1,Interactive artificial intelligence ,Yamaha Hatsudoki Kabushiki Kaisha,Naoki Sadakuni,1999-09-10,1999-09-10,2002-09-03,2002-09-03,https://patents.google.com/patent/US6446056B1/en,https://patentimages.storage.googleapis.com/53/4c/43/30e0754da02ca0/US06446056-20020903-D00000.png
US-2002180786-A1,Graphical user interface with embedded artificial intelligence ,Robert Tanner,Robert Tanner,2001-06-04,2001-06-04,2002-12-05,,https://patents.google.com/patent/US20020180786A1/en,https://patentimages.storage.googleapis.com/79/4a/9f/1f5846890a0720/US20020180786A1-20021205-D00000.png
US-4849905-A,"Method for optimized RETE pattern matching in pattern-directed, rule-based artificial intelligence production systems ",International Business Machines Corporation,"David J. Loeb, Keith R. Milliken",1987-10-28,1987-10-28,1989-07-18,1989-07-18,https://patents.google.com/patent/US4849905A/en,https://patentimages.storage.googleapis.com/pages/US4849905-1.png
US-5063522-A,"Multi-user, artificial intelligent expert system ","Intellisystems, Inc.",Ralph A. Winters,1988-03-15,1990-07-10,1991-11-05,1991-11-05,https://patents.google.com/patent/US5063522A/en,https://patentimages.storage.googleapis.com/pages/US5063522-1.png
US-2010121808-A1,Virtual game dealer based on artificial intelligence ,Kuhn Michael J,Michael J. Kuhn,2008-11-11,2008-11-11,2010-05-13,,https://patents.google.com/patent/US20100121808A1/en,https://patentimages.storage.googleapis.com/US20100121808A1/US20100121808A1-20100513-D00000.png
US-2006036632-A1,System and method for patent evaluation using artificial intelligence ,Allan Williams,Allan Williams,2004-08-11,2004-08-11,2006-02-16,,https://patents.google.com/patent/US20060036632A1/en,https://patentimages.storage.googleapis.com/3f/66/b4/d859821a71dedc/US20060036632A1-20060216-D00000.png
US-2008256008-A1,Human Artificial Intelligence Machine ,Mitchell Kwok,Mitchell Kwok,2007-03-31,2008-05-29,2008-10-16,,https://patents.google.com/patent/US20080256008A1/en,https://patentimages.storage.googleapis.com/US20080256008A1/US20080256008A1-20081016-D00000.png
US-7062076-B1,Artificial intelligence system for genetic analysis ,"Iris Biotechnologies, Inc.","Glenn F. Osborne, Simon S. M. Chin, Paul McDonald, Scott Schneider",1999-08-27,2000-08-28,2006-06-13,2006-06-13,https://patents.google.com/patent/US7062076B1/en,
US-7305372-B2,Enhanced artificial intelligence language ,"Kurzweil Technologies, Inc.","Matthew Bridges, Raymond C. Kurzweil",2003-03-04,2003-03-04,2007-12-04,2007-12-04,https://patents.google.com/patent/US7305372B2/en,https://patentimages.storage.googleapis.com/US7305372B2/US07305372-20071204-D00000.png
US-6954678-B1,Artificial intelligence system for track defect problem solving ,"Advanced Micro Devices, Inc.","Khoi A. Phan, Bhanwar Singh, Bharath Rangarajan, Ramkumar Subramanian",2002-09-30,2002-09-30,2005-10-11,2005-10-11,https://patents.google.com/patent/US6954678B1/en,https://patentimages.storage.googleapis.com/US6954678B1/US06954678-20051011-D00000.png
US-8700620-B1,Artificial intelligence method and apparatus ,Jeremy Lieberman,Jeremy Lieberman,2010-04-27,2011-04-26,2014-04-15,2014-04-15,https://patents.google.com/patent/US8700620B1/en,https://patentimages.storage.googleapis.com/85/ea/92/2689c984e98513/US08700620-20140415-D00000.png
US-2012150642-A1,Artificial intelligence-based recommender and self-provisioner ,Verizon Patent And Licensing Inc.,"Venket Kandanala, Karthik Srinivasan, Nicky Pinakin Joshi, Mathew P. Varughese, Anand N. Sankaran, Siddhartha X. Gunda, Pankul X. Mahajan, Jubish C. Parambath, Paranjothi X. Ramalingam, Lisa A. Caputo, Sundarajan Varadharajan",2010-12-10,2010-12-10,2012-06-14,,https://patents.google.com/patent/US20120150642A1/en,https://patentimages.storage.googleapis.com/8f/da/a2/e8b9752b3d5df9/US20120150642A1-20120614-D00000.png
US-7689455-B2,Analyzing and detecting anomalies in data records using artificial intelligence ,Olista Ltd.,"Ariel Fligler, Yoram Dayagi, Avraham Haleva, Sharon Mashal",2005-04-07,2005-05-16,2010-03-30,2010-03-30,https://patents.google.com/patent/US7689455B2/en,https://patentimages.storage.googleapis.com/US7689455B2/US07689455-20100330-D00000.png
KR-20040033986-A,The Artificial Intelligence Image Security System using the distance and direction of Moving Object ,"박동윤, 김수인","박동윤, 김수인",2002-10-16,2002-10-16,2004-04-28,,https://patents.google.com/patent/KR20040033986A/en,https://patentimages.storage.googleapis.com/KR20040033986A/pat00048.png
US-7769705-B1,"Method, artificially intelligent system and networked complex for facilitating group interactions ",Ray Anthony Luechtefeld,Ray Anthony Luechtefeld,2004-05-21,2008-03-02,2010-08-03,2010-08-03,https://patents.google.com/patent/US7769705B1/en,https://patentimages.storage.googleapis.com/1c/14/71/25528ec451396f/US07769705-20100803-D00000.png
WO-0116860-A2,Artificial intelligence system for genetic analysis ,"Iris Bio Technologies, Inc.","Glenn F. Osborne, Simon Chin, Paul Mcdonald, Scott Schneider",1999-08-27,2000-08-28,2001-03-08,,https://patents.google.com/patent/WO2001016860A2/en,
CN-1694025-A,Automatic control system based on artificial intelligence for heat-engine plant ,南京科远控制工程有限公司,"刘国耀, 胡歙眉, 曹瑞峰",2005-04-28,2005-04-28,2005-11-09,,https://patents.google.com/patent/CN1694025A/en,
CN-105068661-A,Man-machine interaction method and system based on artificial intelligence ,百度在线网络技术（北京）有限公司,"王海峰, 吴华, �田�浩, 赵世奇, 孙雯玉, 吴甜, 忻舟, 马艳军, 吕雅娟",2015-09-07,2015-09-07,2015-11-18,,https://patents.google.com/patent/CN105068661A/en,
US-5398304-A,Control process for artificial intelligence software shell ,Mitsubishi Denki Kabushiki Kaisha,"Douglas A. Bauman, Simon Lowenfeld, Brian A. Schultz, Robert W. Thompson, Jr.",1992-12-22,1992-12-22,1995-03-14,1995-03-14,https://patents.google.com/patent/US5398304A/en,https://patentimages.storage.googleapis.com/pages/US5398304-1.png
CN-101470421-A,Plant growth room based on artificial intelligence technology and its control system ,中国科学院沈阳应用生态研究所,"刘作新, 王振营",2007-12-28,2007-12-28,2009-07-01,,https://patents.google.com/patent/CN101470421A/en,
US-5097407-A,Artificial intelligence processor ,Integrated Inference Machines,"James H. Hino, John M. Walsh",1986-08-08,1989-01-25,1992-03-17,1992-03-17,https://patents.google.com/patent/US5097407A/en,https://patentimages.storage.googleapis.com/pages/US5097407-1.png
CN-101059424-A,Multiple spectrum meat freshness artificial intelligence measurement method and system ,浙江大学,"鲍一丹, 童晓星, 何勇",2007-05-22,2007-05-22,2007-10-24,,https://patents.google.com/patent/CN101059424A/en,
US-2010262537-A1,Artificial intelligence settlement system for optimum card recommendation service and payment apparatus and combination card payment terminal for the same ,Soo Min Park,Soo Min Park,2007-09-07,2008-09-04,2010-10-14,,https://patents.google.com/patent/US20100262537A1/en,https://patentimages.storage.googleapis.com/27/c5/fb/01ffd8c4b84891/US20100262537A1-20101014-D00000.png
